SCOPE,AGG_LEVEL,YEAR,CAMPUS NUMBER,CAMPUS NAME,GRADE GROUP,DISTRICT NUMBER,DISTRICT NAME,REGION,COUNTY NUMBER,COUNTY NAME,TOTAL ENROLLMENT,TOTAL G & T STUDENTS,TOTAL CTE STUDENTS,TOTAL LEP STUDENTS,TOTAL BILINGUAL STUDENTS,TOTAL ESL STUDENTS,TOTAL ECONOMICALLY DISADVANTAGED STUDENTS,TOTAL TITLE I STUDENTS,TOTAL AT RISK STUDENTS,TOTAL MILITARY CONNECTED STUDENTS,TOTAL FOSTER CARE STUDENTS,TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES,SUM_HOMELESS,TOTAL DYSLEXIC STUDENTS
STATE,CAMPUS,2016-2017,74903102,EVANS EL,ELEMENTARY,74903,BONHAM ISD,10,74,FANNIN COUNTY,396,18,0,56,47,13,284,396,76,5,-9999999,62,-9999999,44
STATE,CAMPUS,2016-2017,152901064,EVANS MIDDLE,MIDDLE SCHOOL,152901,LUBBOCK ISD,17,152,LUBBOCK COUNTY,821,72,342,13,0,13,374,821,294,7,0,74,31,28
STATE,CAMPUS,2016-2017,178904110,EVANS SES,ELEMENTARY,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,444,0,0,28,27,-9999999,436,444,303,0,0,56,64,15
STATE,CAMPUS,2016-2017,50901101,EVANT EL,ELEMENTARY,50901,EVANT ISD,12,50,CORYELL COUNTY,125,0,0,12,0,12,86,125,89,-9999999,0,11,0,-9999999
STATE,CAMPUS,2016-2017,50901001,EVANT H S,HIGH SCHOOL,50901,EVANT ISD,12,50,CORYELL COUNTY,115,5,78,0,0,0,64,115,43,-9999999,0,11,0,10
STATE,CAMPUS,2016-2017,237904107,EVELYN TURLINGTON EL,ELEMENTARY,237904,WALLER ISD,4,237,WALLER COUNTY,868,36,0,386,219,162,586,868,506,0,5,73,16,11
STATE,CAMPUS,2016-2017,57905135,EVERETTE LEE DEGOLYER EL,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,368,45,0,145,182,-9999999,235,368,167,-9999999,0,35,-9999999,9
STATE,CAMPUS,2016-2017,220904003,EVERMAN ACADEMY H S,HIGH SCHOOL,220904,EVERMAN ISD,11,220,TARRANT COUNTY,63,0,17,5,0,5,54,63,58,0,0,-9999999,-9999999,0
STATE,CAMPUS,2016-2017,220904001,EVERMAN H S,HIGH SCHOOL,220904,EVERMAN ISD,11,220,TARRANT COUNTY,1506,82,1318,150,0,150,1207,333,817,5,-9999999,125,20,40
STATE,CAMPUS,2016-2017,15915156,EVERS EL,ELEMENTARY,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,902,29,0,51,0,22,414,21,266,111,0,111,14,7
STATE,CAMPUS,2016-2017,61901112,EVERS PARK EL,ELEMENTARY,61901,DENTON ISD,11,61,DENTON COUNTY,578,33,0,163,142,21,419,578,345,-9999999,-9999999,71,27,12
STATE,CAMPUS,2016-2017,57834003,EVOLUTION ACADEMY BEAUMONT,HIGH SCHOOL,57834,EVOLUTION ACADEMY CHARTER SCHOOL,10,57,DALLAS COUNTY,172,0,149,5,0,5,122,172,162,0,0,20,31,10
STATE,CAMPUS,2016-2017,57834001,EVOLUTION ACADEMY CHARTER SCHOOL,HIGH SCHOOL,57834,EVOLUTION ACADEMY CHARTER SCHOOL,10,57,DALLAS COUNTY,376,0,278,35,0,34,243,376,330,0,0,38,28,0
STATE,CAMPUS,2016-2017,57834004,EVOLUTION ACADEMY HOUSTON,HIGH SCHOOL,57834,EVOLUTION ACADEMY CHARTER SCHOOL,10,57,DALLAS COUNTY,254,0,93,18,0,18,96,254,233,0,-9999999,19,13,-9999999
STATE,CAMPUS,2016-2017,57905056,EWELL D WALKER MIDDLE,MIDDLE SCHOOL,57905,DALLAS ISD,10,57,DALLAS COUNTY,738,103,174,360,31,296,620,738,545,-9999999,0,67,20,28
STATE,CAMPUS,2016-2017,101811008,EXCEL ACADEMY,HIGH SCHOOL,101811,EXCEL ACADEMY,4,101,HARRIS COUNTY,18,0,0,5,0,-9999999,18,18,18,0,-9999999,-9999999,0,0
STATE,CAMPUS,2016-2017,101917012,EXCEL ACADEMY (JJAEP),ELEMENTARY / SECONDARY,101917,PASADENA ISD,4,101,HARRIS COUNTY,10,0,0,-9999999,0,-9999999,5,0,10,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,101911014,EXCEL ACADEMY (MURWORTH),ELEMENTARY / SECONDARY,101911,GOOSE CREEK CISD,4,101,HARRIS COUNTY,-9999999,0,0,-9999999,0,-9999999,0,0,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,227828002,EXCEL CENTER LOCKHART,HIGH SCHOOL,227828,THE EXCEL CENTER,13,227,TRAVIS COUNTY,13,0,0,0,0,0,0,0,8,0,0,0,0,0
STATE,CAMPUS,2016-2017,92904003,EXCEL H S OF CHOICE,HIGH SCHOOL,92904,PINE TREE ISD,7,92,GREGG COUNTY,62,-9999999,35,5,0,-9999999,31,-9999999,50,0,-9999999,-9999999,-9999999,-9999999
STATE,CAMPUS,2016-2017,108809001,EXCELLENCE IN LEADERSHIP ACADEMY,ELEMENTARY / SECONDARY,108809,EXCELLENCE IN LEADERSHIP ACADEMY,1,108,HIDALGO COUNTY,239,0,0,157,156,0,225,236,174,0,0,19,0,0
STATE,CAMPUS,2016-2017,210906101,EXCELSIOR EL,ELEMENTARY,210906,EXCELSIOR ISD,7,210,SHELBY COUNTY,93,0,6,-9999999,0,-9999999,54,93,48,0,0,18,0,9
STATE,CAMPUS,2016-2017,143906101,EZZELL EL,ELEMENTARY,143906,EZZELL ISD,3,143,LAVACA COUNTY,102,-9999999,0,0,0,0,50,101,9,0,0,7,0,0
STATE,CAMPUS,2016-2017,108913102,F D ROOSEVELT ELEMENTARY,ELEMENTARY,108913,WESLACO ISD,1,108,HIDALGO COUNTY,591,20,0,197,192,0,511,591,453,6,-9999999,48,0,13
STATE,CAMPUS,2016-2017,210901104,F L MOFFETT PRI,ELEMENTARY,210901,CENTER ISD,7,210,SHELBY COUNTY,438,0,0,186,114,64,365,438,272,-9999999,7,26,-9999999,0
STATE,CAMPUS,2016-2017,57905120,F P CAILLET EL,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,701,58,0,523,537,-9999999,654,701,551,0,0,56,-9999999,12
STATE,CAMPUS,2016-2017,240901007,F S LARA ACADEMY,ELEMENTARY / SECONDARY,240901,LAREDO ISD,1,240,WEBB COUNTY,85,-9999999,28,60,0,60,83,85,85,0,0,11,0,-9999999
STATE,CAMPUS,2016-2017,235902103,F W GROSS EL,ELEMENTARY,235902,VICTORIA ISD,3,235,VICTORIA COUNTY,317,5,0,31,0,31,290,317,141,0,0,23,39,-9999999
STATE,CAMPUS,2016-2017,71903105,FABENS EL,ELEMENTARY,71903,FABENS ISD,19,71,EL PASO COUNTY,691,13,0,417,338,0,633,691,572,6,0,81,22,-9999999
STATE,CAMPUS,2016-2017,71903001,FABENS H S,HIGH SCHOOL,71903,FABENS ISD,19,71,EL PASO COUNTY,778,96,594,162,0,129,778,778,472,5,0,71,9,17
STATE,CAMPUS,2016-2017,71903041,FABENS MIDDLE SCHOOL,MIDDLE SCHOOL,71903,FABENS ISD,19,71,EL PASO COUNTY,524,37,0,237,0,194,470,524,365,6,0,68,23,30
STATE,CAMPUS,2016-2017,130901102,FABRA EL,ELEMENTARY,130901,BOERNE ISD,20,130,KENDALL COUNTY,583,15,0,68,105,6,193,101,341,7,0,87,-9999999,27
STATE,CAMPUS,2016-2017,13901102,FADDEN-MCKEOWN-CHAMBLISS EL,ELEMENTARY,13901,BEEVILLE ISD,2,13,BEE COUNTY,470,14,0,13,0,13,407,470,208,-9999999,0,49,-9999999,-9999999
STATE,CAMPUS,2016-2017,243905109,FAIN EL,ELEMENTARY,243905,WICHITA FALLS ISD,9,243,WICHITA COUNTY,517,21,0,12,0,9,278,517,211,42,-9999999,33,0,0
STATE,CAMPUS,2016-2017,130901103,FAIR OAKS RANCH EL,ELEMENTARY,130901,BOERNE ISD,20,130,KENDALL COUNTY,916,56,0,11,0,10,56,0,271,43,0,63,-9999999,39
STATE,CAMPUS,2016-2017,81902101,FAIRFIELD EL,ELEMENTARY,81902,FAIRFIELD ISD,12,81,FREESTONE COUNTY,468,-9999999,0,58,0,58,276,468,182,-9999999,-9999999,18,11,-9999999
STATE,CAMPUS,2016-2017,81902002,FAIRFIELD H S,HIGH SCHOOL,81902,FAIRFIELD ISD,12,81,FREESTONE COUNTY,545,42,447,12,0,12,228,13,161,0,0,51,14,20
STATE,CAMPUS,2016-2017,81902043,FAIRFIELD INT,ELEMENTARY,81902,FAIRFIELD ISD,12,81,FREESTONE COUNTY,440,17,0,29,0,29,231,440,174,-9999999,-9999999,23,6,21
STATE,CAMPUS,2016-2017,81902041,FAIRFIELD J H,MIDDLE SCHOOL,81902,FAIRFIELD ISD,12,81,FREESTONE COUNTY,410,22,0,19,0,18,225,410,191,0,-9999999,22,-9999999,26
STATE,CAMPUS,2016-2017,57907102,FAIRMEADOWS EL,ELEMENTARY,57907,DUNCANVILLE ISD,10,57,DALLAS COUNTY,477,25,0,213,195,8,417,477,337,6,-9999999,37,0,-9999999
STATE,CAMPUS,2016-2017,101908108,FAIRMONT ELEMENTARY,ELEMENTARY,101908,DEER PARK ISD,4,101,HARRIS COUNTY,810,78,0,31,0,31,180,-9999999,210,5,0,52,-9999999,51
STATE,CAMPUS,2016-2017,101908044,FAIRMONT J H,MIDDLE SCHOOL,101908,DEER PARK ISD,4,101,HARRIS COUNTY,728,66,0,40,0,40,243,10,216,6,0,74,10,56
STATE,CAMPUS,2016-2017,41901003,FAIRVIEW ACCELERATED,HIGH SCHOOL,41901,BRONTE ISD,15,41,COKE COUNTY,-9999999,0,-9999999,0,0,0,-9999999,-9999999,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,41902002,FAIRVIEW ACCELERATED,ELEMENTARY / SECONDARY,41902,ROBERT LEE ISD,15,41,COKE COUNTY,-9999999,0,-9999999,0,0,0,-9999999,0,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,48901003,FAIRVIEW ACCELERATED,HIGH SCHOOL,48901,EDEN CISD,15,48,CONCHO COUNTY,-9999999,0,-9999999,0,0,0,-9999999,0,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,200901005,FAIRVIEW ACCELERATED,ELEMENTARY / SECONDARY,200901,BALLINGER ISD,15,200,RUNNELS COUNTY,-9999999,0,0,0,0,0,-9999999,0,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,216901002,FAIRVIEW ACCELERATED,ELEMENTARY / SECONDARY,216901,STERLING CITY ISD,15,216,STERLING COUNTY,-9999999,0,-9999999,0,0,0,0,0,-9999999,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,226901002,FAIRVIEW ACCELERATED,ELEMENTARY / SECONDARY,226901,CHRISTOVAL ISD,15,226,TOM GREEN COUNTY,-9999999,0,-9999999,0,0,0,-9999999,0,-9999999,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,226906002,FAIRVIEW ACCELERATED,HIGH SCHOOL,226906,WALL ISD,15,226,TOM GREEN COUNTY,-9999999,0,-9999999,0,0,0,-9999999,0,-9999999,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,226907002,FAIRVIEW ACCELERATED,ELEMENTARY / SECONDARY,226907,GRAPE CREEK ISD,15,226,TOM GREEN COUNTY,8,0,7,0,0,0,6,0,7,0,0,0,-9999999,0
STATE,CAMPUS,2016-2017,226906005,FAIRVIEW ACCELERATED DAEP,ELEMENTARY / SECONDARY,226906,WALL ISD,15,226,TOM GREEN COUNTY,-9999999,0,0,0,0,0,-9999999,0,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,226905003,FAIRVIEW AEP,HIGH SCHOOL,226905,WATER VALLEY ISD,15,226,TOM GREEN COUNTY,-9999999,0,-9999999,0,0,0,-9999999,0,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,41902005,FAIRVIEW DAEP,ELEMENTARY / SECONDARY,41902,ROBERT LEE ISD,15,41,COKE COUNTY,-9999999,0,-9999999,0,0,0,-9999999,0,-9999999,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,48901005,FAIRVIEW DAEP,ELEMENTARY / SECONDARY,48901,EDEN CISD,15,48,CONCHO COUNTY,-9999999,0,-9999999,0,0,0,-9999999,0,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,226901005,FAIRVIEW DAEP,HIGH SCHOOL,226901,CHRISTOVAL ISD,15,226,TOM GREEN COUNTY,-9999999,0,0,0,0,0,0,0,-9999999,0,0,0,-9999999,0
STATE,CAMPUS,2016-2017,226907005,FAIRVIEW DAEP,ELEMENTARY / SECONDARY,226907,GRAPE CREEK ISD,15,226,TOM GREEN COUNTY,-9999999,0,0,0,0,0,-9999999,0,-9999999,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,91906105,FAIRVIEW EL,ELEMENTARY,91906,SHERMAN ISD,10,91,GRAYSON COUNTY,398,30,0,27,0,27,235,398,150,0,-9999999,47,25,14
STATE,CAMPUS,2016-2017,20901046,FAIRVIEW J H,MIDDLE SCHOOL,20901,ALVIN ISD,4,20,BRAZORIA COUNTY,760,56,136,108,-9999999,102,482,759,482,5,-9999999,112,28,62
STATE,CAMPUS,2016-2017,41902195,FAIRVIEW SPECIAL PROGRAMS,ELEMENTARY / SECONDARY,41902,ROBERT LEE ISD,15,41,COKE COUNTY,6,0,-9999999,0,0,0,5,0,-9999999,0,0,6,0,0
STATE,CAMPUS,2016-2017,48903195,FAIRVIEW SPECIAL PROGRAMS,ELEMENTARY / SECONDARY,48903,PAINT ROCK ISD,15,48,CONCHO COUNTY,-9999999,0,0,0,0,0,-9999999,0,0,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,216901195,FAIRVIEW SPECIAL PROGRAMS,HIGH SCHOOL,216901,STERLING CITY ISD,15,216,STERLING COUNTY,-9999999,0,-9999999,0,0,0,-9999999,-9999999,-9999999,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,226905195,FAIRVIEW SPECIAL PROGRAMS,ELEMENTARY / SECONDARY,226905,WATER VALLEY ISD,15,226,TOM GREEN COUNTY,-9999999,0,-9999999,0,0,0,-9999999,0,-9999999,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,50910101,FAIRVIEW/MISS JEWELL EL,ELEMENTARY,50910,COPPERAS COVE ISD,12,50,CORYELL COUNTY,473,17,0,24,0,23,379,473,272,75,8,68,16,29
STATE,CAMPUS,2016-2017,84910124,FALCON PASS EL,ELEMENTARY,84910,CLEAR CREEK ISD,4,84,GALVESTON COUNTY,615,84,0,87,0,85,194,10,202,5,-9999999,75,11,18
STATE,CAMPUS,2016-2017,24901101,FALFURRIAS EL,ELEMENTARY,24901,BROOKS COUNTY ISD,2,24,BROOKS COUNTY,482,6,0,9,0,8,416,482,287,0,0,48,11,9
STATE,CAMPUS,2016-2017,24901001,FALFURRIAS H S,HIGH SCHOOL,24901,BROOKS COUNTY ISD,2,24,BROOKS COUNTY,434,32,396,10,0,10,265,434,241,0,0,40,5,11
STATE,CAMPUS,2016-2017,24901041,FALFURRIAS J H,MIDDLE SCHOOL,24901,BROOKS COUNTY ISD,2,24,BROOKS COUNTY,329,14,91,19,0,18,271,329,210,0,0,28,6,7
STATE,CAMPUS,2016-2017,101913124,FALL CREEK EL,ELEMENTARY,101913,HUMBLE ISD,4,101,HARRIS COUNTY,962,60,0,38,0,33,136,12,420,20,-9999999,48,12,17
STATE,CAMPUS,2016-2017,221801065,FALLBROOK ACADEMY,ELEMENTARY / SECONDARY,221801,TEXAS COLLEGE PREPARATORY ACADEMIE,14,221,TAYLOR COUNTY,426,0,0,47,0,47,386,0,239,7,-9999999,7,0,9
STATE,CAMPUS,2016-2017,27904002,FALLS CAREER H S,HIGH SCHOOL,27904,MARBLE FALLS ISD,13,27,BURNET COUNTY,45,0,23,-9999999,0,-9999999,33,0,34,0,0,7,-9999999,-9999999
STATE,CAMPUS,2016-2017,128904101,FALLS CITY EL,ELEMENTARY,128904,FALLS CITY ISD,20,128,KARNES COUNTY,179,12,0,7,0,6,32,179,10,0,0,13,0,0
STATE,CAMPUS,2016-2017,128904001,FALLS CITY H S,HIGH SCHOOL,128904,FALLS CITY ISD,20,128,KARNES COUNTY,185,18,167,-9999999,0,-9999999,27,0,6,-9999999,0,9,0,-9999999
STATE,CAMPUS,2016-2017,235902124,FAMILY CONNECTION - CHILD DEVELOPM,ELEMENTARY,235902,VICTORIA ISD,3,235,VICTORIA COUNTY,13,0,0,0,0,0,7,13,0,0,0,0,0,0
STATE,CAMPUS,2016-2017,21902106,FANNIN EL,ELEMENTARY,21902,BRYAN ISD,6,21,BRAZOS COUNTY,471,19,0,189,183,6,444,471,373,0,0,25,-9999999,11
STATE,CAMPUS,2016-2017,71902116,FANNIN EL,ELEMENTARY,71902,EL PASO ISD,19,71,EL PASO COUNTY,551,56,0,127,113,0,476,551,276,21,0,71,6,14
STATE,CAMPUS,2016-2017,165901107,FANNIN EL,ELEMENTARY,165901,MIDLAND ISD,18,165,MIDLAND COUNTY,534,0,0,-9999999,0,0,189,27,160,18,-9999999,42,27,23
STATE,CAMPUS,2016-2017,175903103,FANNIN EL,ELEMENTARY,175903,CORSICANA ISD,12,175,NAVARRO COUNTY,599,25,0,178,0,176,508,599,388,0,8,39,9,41
STATE,CAMPUS,2016-2017,178904111,FANNIN EL,ELEMENTARY,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,481,0,0,48,46,-9999999,419,481,253,-9999999,0,46,28,10
STATE,CAMPUS,2016-2017,226903110,FANNIN EL,ELEMENTARY,226903,SAN ANGELO ISD,15,226,TOM GREEN COUNTY,337,-9999999,0,26,5,20,292,337,193,5,-9999999,24,-9999999,-9999999
STATE,CAMPUS,2016-2017,188901044,FANNIN MIDDLE,MIDDLE SCHOOL,188901,AMARILLO ISD,16,188,POTTER COUNTY,706,36,222,26,0,26,493,706,385,-9999999,0,105,32,47
STATE,CAMPUS,2016-2017,60914102,FANNINDEL EL,ELEMENTARY,60914,FANNINDEL ISD,8,60,DELTA COUNTY,98,-9999999,0,5,0,5,87,98,23,0,0,6,-9999999,0
STATE,CAMPUS,2016-2017,60914001,FANNINDEL H S,ELEMENTARY / SECONDARY,60914,FANNINDEL ISD,8,60,DELTA COUNTY,79,0,38,-9999999,0,-9999999,69,79,43,0,0,16,-9999999,-9999999
STATE,CAMPUS,2016-2017,101912352,FARIAS EARLY CHILDHOOD CENTER,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,424,0,0,274,424,0,424,424,394,0,0,-9999999,128,0
STATE,CAMPUS,2016-2017,240901105,FARIAS EL,ELEMENTARY,240901,LAREDO ISD,1,240,WEBB COUNTY,678,29,0,489,489,0,646,678,530,0,-9999999,38,0,-9999999
STATE,CAMPUS,2016-2017,57912113,FARINE EL,ELEMENTARY,57912,IRVING ISD,10,57,DALLAS COUNTY,780,117,0,347,370,103,522,780,502,0,0,59,11,16
STATE,CAMPUS,2016-2017,246906042,FARLEY MIDDLE,MIDDLE SCHOOL,246906,HUTTO ISD,13,246,WILLIAMSON COUNTY,833,36,0,49,0,35,331,833,335,11,-9999999,128,15,75
STATE,CAMPUS,2016-2017,57903109,FARMERS BRANCH EL,ELEMENTARY,57903,CARROLLTON-FARMERS BRANCH ISD,10,57,DALLAS COUNTY,559,15,0,258,206,54,478,559,336,0,0,96,-9999999,5
STATE,CAMPUS,2016-2017,43904001,FARMERSVILLE H S,HIGH SCHOOL,43904,FARMERSVILLE ISD,10,43,COLLIN COUNTY,478,29,311,7,0,7,190,478,102,0,0,43,-9999999,21
STATE,CAMPUS,2016-2017,43904102,FARMERSVILLE INT,ELEMENTARY,43904,FARMERSVILLE ISD,10,43,COLLIN COUNTY,482,28,0,80,0,80,280,482,110,-9999999,0,45,0,23
STATE,CAMPUS,2016-2017,43904041,FARMERSVILLE J H,MIDDLE SCHOOL,43904,FARMERSVILLE ISD,10,43,COLLIN COUNTY,376,33,0,24,0,24,190,376,128,5,0,48,0,25
STATE,CAMPUS,2016-2017,101907135,FARNEY EL,ELEMENTARY,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1090,57,0,119,0,110,270,0,358,7,-9999999,81,0,-9999999
STATE,CAMPUS,2016-2017,220901143,FARRELL EL,ELEMENTARY,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,662,48,0,188,0,182,445,662,397,8,-9999999,54,8,11
STATE,CAMPUS,2016-2017,243905130,FARRIS EARLY CHILDHOOD CTR,ELEMENTARY,243905,WICHITA FALLS ISD,9,243,WICHITA COUNTY,217,0,0,30,0,30,217,0,74,0,0,18,-9999999,0
STATE,CAMPUS,2016-2017,185902101,FARWELL EL,ELEMENTARY,185902,FARWELL ISD,16,185,PARMER COUNTY,268,6,0,62,0,56,167,268,141,0,-9999999,28,-9999999,6
STATE,CAMPUS,2016-2017,185902001,FARWELL H S,HIGH SCHOOL,185902,FARWELL ISD,16,185,PARMER COUNTY,137,16,133,10,0,10,73,137,61,0,0,11,0,-9999999
STATE,CAMPUS,2016-2017,185902041,FARWELL J H,MIDDLE SCHOOL,185902,FARWELL ISD,16,185,PARMER COUNTY,134,10,23,24,0,23,75,134,72,0,-9999999,17,0,-9999999
STATE,CAMPUS,2016-2017,43907041,FAUBION MIDDLE,MIDDLE SCHOOL,43907,MCKINNEY ISD,10,43,COLLIN COUNTY,1210,127,170,164,0,162,433,0,506,6,-9999999,115,27,71
STATE,CAMPUS,2016-2017,31901043,FAULK MIDDLE,MIDDLE SCHOOL,31901,BROWNSVILLE ISD,1,31,CAMERON COUNTY,847,143,96,258,-9999999,255,840,847,605,6,0,108,22,45
STATE,CAMPUS,2016-2017,178904157,FAYE WEBB EL,ELEMENTARY,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,808,0,0,82,32,44,299,20,307,59,-9999999,57,20,12
STATE,CAMPUS,2016-2017,75906001,FAYETTEVILLE SCHOOLS,ELEMENTARY / SECONDARY,75906,FAYETTEVILLE ISD,13,75,FAYETTE COUNTY,240,21,96,11,0,9,68,239,79,0,0,19,0,5
STATE,CAMPUS,2016-2017,123910131,FEHL-PRICE EL,ELEMENTARY,123910,BEAUMONT ISD,5,123,JEFFERSON COUNTY,707,16,0,87,0,76,673,707,586,0,0,41,29,14
STATE,CAMPUS,2016-2017,57905289,FELIX G BOTELLO EL,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,536,52,0,369,346,0,516,536,402,0,-9999999,32,6,8
STATE,CAMPUS,2016-2017,15904010,FENLEY TRANSITIONAL H S,HIGH SCHOOL,15904,HARLANDALE ISD,20,15,BEXAR COUNTY,12,0,0,-9999999,0,-9999999,7,0,12,0,0,12,-9999999,0
STATE,CAMPUS,2016-2017,15904047,FENLEY TRANSITIONAL MIDDLE,MIDDLE SCHOOL,15904,HARLANDALE ISD,20,15,BEXAR COUNTY,-9999999,-9999999,0,0,0,0,-9999999,0,-9999999,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,15907123,FENWICK EL,ELEMENTARY,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,462,14,0,128,111,0,442,462,346,0,0,25,-9999999,10
STATE,CAMPUS,2016-2017,246909123,FERN BLUFF EL,ELEMENTARY,246909,ROUND ROCK ISD,13,246,WILLIAMSON COUNTY,630,60,0,17,0,17,49,-9999999,105,10,0,89,-9999999,56
STATE,CAMPUS,2016-2017,15915151,FERNANDEZ EL,ELEMENTARY,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,594,37,0,42,0,26,340,594,212,18,0,64,5,14
STATE,CAMPUS,2016-2017,79907038,FERNDELL HENRY CENTER FOR LEARNING,ELEMENTARY / SECONDARY,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,111,0,48,11,0,10,66,0,108,0,-9999999,10,-9999999,-9999999
STATE,CAMPUS,2016-2017,70905002,FERRIS H S,HIGH SCHOOL,70905,FERRIS ISD,10,70,ELLIS COUNTY,716,31,662,56,0,56,563,0,459,9,-9999999,79,15,23
STATE,CAMPUS,2016-2017,70905104,FERRIS INT,ELEMENTARY,70905,FERRIS ISD,10,70,ELLIS COUNTY,380,15,0,134,21,105,313,380,236,-9999999,-9999999,35,-9999999,14
STATE,CAMPUS,2016-2017,70905041,FERRIS J H,MIDDLE SCHOOL,70905,FERRIS ISD,10,70,ELLIS COUNTY,587,38,112,165,0,159,485,0,393,-9999999,-9999999,73,13,19
STATE,CAMPUS,2016-2017,253901107,FIDEL AND ANDREA R VILLARREAL EL,ELEMENTARY,253901,ZAPATA COUNTY ISD,1,253,ZAPATA COUNTY,536,21,0,317,309,0,496,536,423,0,-9999999,40,38,37
STATE,CAMPUS,2016-2017,101912152,FIELD EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,500,70,0,142,84,52,434,500,316,0,-9999999,36,0,-9999999
STATE,CAMPUS,2016-2017,57903041,FIELD MIDDLE,MIDDLE SCHOOL,57903,CARROLLTON-FARMERS BRANCH ISD,10,57,DALLAS COUNTY,1003,56,116,382,124,282,808,1003,611,0,0,90,8,24
STATE,CAMPUS,2016-2017,15915226,FIELDS EL,ELEMENTARY,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,754,33,0,104,38,50,330,7,284,80,6,83,0,17
STATE,CAMPUS,2016-2017,108906114,FIELDS EL,ELEMENTARY,108906,MCALLEN ISD,1,108,HIDALGO COUNTY,532,26,0,322,405,-9999999,493,532,416,0,0,46,0,15
STATE,CAMPUS,2016-2017,237904106,FIELDS STORE EL,ELEMENTARY,237904,WALLER ISD,4,237,WALLER COUNTY,688,28,0,203,86,117,364,688,317,-9999999,-9999999,43,6,5
STATE,CAMPUS,2016-2017,101907124,FIEST EL,ELEMENTARY,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1149,29,0,176,0,168,608,1149,522,-9999999,13,116,-9999999,0
STATE,CAMPUS,2016-2017,43907102,FINCH EL,ELEMENTARY,43907,MCKINNEY ISD,10,43,COLLIN COUNTY,425,-9999999,0,227,197,27,370,425,305,0,0,68,42,13
STATE,CAMPUS,2016-2017,220920106,FINE ARTS ACADEMY,ELEMENTARY,220920,WHITE SETTLEMENT ISD,11,220,TARRANT COUNTY,308,49,0,17,0,17,119,0,91,7,0,31,0,0
STATE,CAMPUS,2016-2017,240903112,FINLEY EL,ELEMENTARY,240903,UNITED ISD,1,240,WEBB COUNTY,517,38,0,290,285,-9999999,457,517,338,-9999999,6,63,-9999999,14
STATE,CAMPUS,2016-2017,74903104,FINLEY-OATES EL,ELEMENTARY,74903,BONHAM ISD,10,74,FANNIN COUNTY,549,11,0,103,89,14,431,549,249,-9999999,-9999999,69,-9999999,24
STATE,CAMPUS,2016-2017,79907045,FIRST COLONY MIDDLE,MIDDLE SCHOOL,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,1236,93,142,69,-9999999,61,202,-9999999,301,13,0,93,-9999999,23
STATE,CAMPUS,2016-2017,128902004,FISD DAEP,ELEMENTARY / SECONDARY,128902,KENEDY ISD,3,128,KARNES COUNTY,-9999999,0,0,0,0,0,-9999999,0,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,128902003,FISD JJAEP,ELEMENTARY / SECONDARY,128902,KENEDY ISD,3,128,KARNES COUNTY,-9999999,0,0,0,0,0,-9999999,0,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,15915107,FISHER EL,ELEMENTARY,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,846,39,0,280,270,0,571,846,479,64,-9999999,106,0,15
