SCOPE,AGG_LEVEL,YEAR,CAMPUS NUMBER,CAMPUS NAME,DISTRICT NUMBER,DISTRICT NAME,REGION,COUNTY NUMBER,COUNTY NAME,TOTAL ENROLLMENT,TOTAL G & T STUDENTS,TOTAL CTE STUDENTS,TOTAL LEP STUDENTS,TOTAL BILINGUAL STUDENTS,TOTAL ESL STUDENTS,TOTAL ECONOMICALLY DISADVANTAGED STUDENTS,TOTAL TITLE I STUDENTS,TOTAL AT RISK STUDENTS,TOTAL MILITARY CONNECTED STUDENTS,TOTAL FOSTER CARE STUDENTS,TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES,TOTAL DYSLEXIC STUDENTS
STATE,CAMPUS,2014-2015,92903041,FOREST PARK MAGNET SCHOOL,92903,LONGVIEW ISD,7,92,GREGG COUNTY,532,-9999999,0,127,0,123,445,-9999999,349,0,0,60,12
STATE,CAMPUS,2014-2015,21901108,FOREST RIDGE,21901,COLLEGE STATION ISD,6,21,BRAZOS COUNTY,657,40,0,34,-9999999,26,158,0,121,8,0,60,6
STATE,CAMPUS,2014-2015,227909104,FOREST TRAIL EL,227909,EANES ISD,13,227,TRAVIS COUNTY,591,50,0,17,0,17,5,0,50,0,0,41,20
STATE,CAMPUS,2014-2015,61902128,FOREST VISTA EL,61902,LEWISVILLE ISD,11,61,DENTON COUNTY,546,74,0,28,0,28,58,0,96,8,-9999999,76,11
STATE,CAMPUS,2014-2015,169910001,FORESTBURG SCHOOL,169910,FORESTBURG ISD,9,169,MONTAGUE COUNTY,192,-9999999,94,0,0,0,73,192,8,0,0,19,-9999999
STATE,CAMPUS,2014-2015,15915141,FORESTER EL,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,1001,55,0,226,223,0,528,9,447,112,8,123,21
STATE,CAMPUS,2014-2015,57916120,FORESTRIDGE EL,57916,RICHARDSON ISD,10,57,DALLAS COUNTY,670,14,0,331,6,323,570,670,428,-9999999,6,57,7
STATE,CAMPUS,2014-2015,61902048,FORESTWOOD MIDDLE,61902,LEWISVILLE ISD,11,61,DENTON COUNTY,693,143,250,10,0,8,59,0,96,-9999999,0,81,19
STATE,CAMPUS,2014-2015,43910109,FORMAN EL,43910,PLANO ISD,10,43,COLLIN COUNTY,553,31,0,268,177,90,469,553,368,0,0,71,-9999999
STATE,CAMPUS,2014-2015,129902001,FORNEY H S,129902,FORNEY ISD,10,129,KAUFMAN COUNTY,1402,92,1251,22,0,20,251,0,375,-9999999,9,98,62
STATE,CAMPUS,2014-2015,114904101,FORSAN EL AT ELBOW,114904,FORSAN ISD,18,114,HOWARD COUNTY,377,12,0,5,0,-9999999,97,377,105,0,0,15,19
STATE,CAMPUS,2014-2015,114904001,FORSAN H S,114904,FORSAN ISD,18,114,HOWARD COUNTY,362,39,228,0,0,0,71,0,107,0,0,16,22
STATE,CAMPUS,2014-2015,79901008,FORT BEND CO ALTER,79901,LAMAR CISD,4,79,FORT BEND COUNTY,10,0,0,-9999999,0,-9999999,8,0,10,0,0,-9999999,0
STATE,CAMPUS,2014-2015,79907010,FORT BEND CO ALTER,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,19,0,-9999999,-9999999,0,-9999999,9,0,19,0,0,-9999999,0
STATE,CAMPUS,2014-2015,79910008,FORT BEND CO ALTER,79910,STAFFORD MSD,4,79,FORT BEND COUNTY,-9999999,0,0,0,0,0,-9999999,0,-9999999,0,0,0,0
STATE,CAMPUS,2014-2015,242906001,FORT ELLIOTT SCHOOL,242906,FORT ELLIOTT CISD,16,242,WHEELER COUNTY,168,5,53,0,0,0,27,0,39,0,-9999999,22,-9999999
STATE,CAMPUS,2014-2015,115901004,FORT HANCOCK H S,115901,FT HANCOCK ISD,19,115,HUDSPETH COUNTY,129,12,86,27,0,25,108,129,72,-9999999,0,-9999999,0
STATE,CAMPUS,2014-2015,115901041,FORT HANCOCK MIDDLE,115901,FT HANCOCK ISD,19,115,HUDSPETH COUNTY,94,6,32,49,0,49,84,94,70,-9999999,0,-9999999,-9999999
STATE,CAMPUS,2014-2015,79907051,FORT SETTLEMENT MIDDLE,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,1223,273,161,38,0,34,47,-9999999,125,5,0,48,13
STATE,CAMPUS,2014-2015,186902001,FORT STOCKTON H S,186902,FORT STOCKTON ISD,18,186,PECOS COUNTY,621,34,551,25,0,25,304,621,333,0,0,36,14
STATE,CAMPUS,2014-2015,186902041,FORT STOCKTON MIDDLE,186902,FORT STOCKTON ISD,18,186,PECOS COUNTY,530,26,0,65,0,60,334,530,378,0,0,33,20
STATE,CAMPUS,2014-2015,220809001,FORT WORTH ACADEMY OF FINE ARTS,220809,FORT WORTH ACADEMY OF FINE ARTS,11,220,TARRANT COUNTY,349,46,0,0,0,0,54,0,13,0,0,9,6
STATE,CAMPUS,2014-2015,220809101,FORT WORTH ACADEMY OF FINE ARTS EL,220809,FORT WORTH ACADEMY OF FINE ARTS,11,220,TARRANT COUNTY,168,16,0,0,0,0,24,0,7,-9999999,0,-9999999,-9999999
STATE,CAMPUS,2014-2015,57804007,FORT WORTH CAN ACADEMY - CAMPUS DR,57804,TEXANS CAN ACADEMIES,10,57,DALLAS COUNTY,396,0,126,8,0,8,371,396,348,-9999999,0,42,0
STATE,CAMPUS,2014-2015,57804008,FORT WORTH CAN ACADEMY LANCASTER A,57804,TEXANS CAN ACADEMIES,10,57,DALLAS COUNTY,240,0,76,25,0,24,216,240,232,-9999999,-9999999,24,0
STATE,CAMPUS,2014-2015,220907042,FOSSIL HILL MIDDLE,220907,KELLER ISD,11,220,TARRANT COUNTY,918,108,171,105,0,105,447,918,441,14,-9999999,92,69
STATE,CAMPUS,2014-2015,220907002,FOSSIL RIDGE H S,220907,KELLER ISD,11,220,TARRANT COUNTY,2308,244,1819,149,0,147,913,24,841,30,0,198,81
STATE,CAMPUS,2014-2015,15907125,FOSTER EL,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,604,8,0,8,0,0,565,604,365,6,7,50,-9999999
STATE,CAMPUS,2014-2015,101912154,FOSTER EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,444,7,0,15,-9999999,0,424,439,365,0,-9999999,39,-9999999
STATE,CAMPUS,2014-2015,101913104,FOSTER EL,101913,HUMBLE ISD,4,101,HARRIS COUNTY,598,35,0,58,0,56,225,8,178,7,0,41,0
STATE,CAMPUS,2014-2015,161912101,FOSTER EL,161912,RIESEL ISD,12,161,MCLENNAN COUNTY,296,18,0,-9999999,0,-9999999,135,296,43,-9999999,-9999999,26,7
STATE,CAMPUS,2014-2015,220901126,FOSTER EL,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,761,27,0,326,130,195,640,761,553,0,0,62,13
STATE,CAMPUS,2014-2015,79901003,FOSTER H S,79901,LAMAR CISD,4,79,FORT BEND COUNTY,2130,245,1291,71,0,67,478,0,866,0,0,156,40
STATE,CAMPUS,2014-2015,92903042,FOSTER MIDDLE,92903,LONGVIEW ISD,7,92,GREGG COUNTY,784,120,0,87,-9999999,63,551,-9999999,357,11,0,52,28
STATE,CAMPUS,2014-2015,220902117,FOSTER VILLAGE EL,220902,BIRDVILLE ISD,11,220,TARRANT COUNTY,545,41,0,55,0,55,312,545,252,0,-9999999,76,10
STATE,CAMPUS,2014-2015,221801043,FOUNDERS CLASSICAL ACADEMY,221801,TEXAS COLLEGE PREPARATORY ACADEMIE,14,221,TAYLOR COUNTY,807,0,0,24,0,24,56,0,91,9,0,39,13
STATE,CAMPUS,2014-2015,221801058,FOUNDERS CLASSICAL ACADEMY OF LEAN,221801,TEXAS COLLEGE PREPARATORY ACADEMIE,14,221,TAYLOR COUNTY,454,0,0,0,0,0,35,0,24,9,0,16,14
STATE,CAMPUS,2014-2015,246913047,FOUR POINTS MIDDLE,246913,LEANDER ISD,13,246,WILLIAMSON COUNTY,678,266,0,12,0,12,70,0,160,5,-9999999,36,14
STATE,CAMPUS,2014-2015,243905111,FOWLER EL,243905,WICHITA FALLS ISD,9,243,WICHITA COUNTY,588,32,0,11,0,0,270,0,277,63,0,71,0
STATE,CAMPUS,2014-2015,43905048,FOWLER MIDDLE SCHOOL,43905,FRISCO ISD,10,43,COLLIN COUNTY,1001,279,0,33,0,33,74,0,114,-9999999,0,63,17
STATE,CAMPUS,2014-2015,15910130,FOX RUN EL,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,834,19,0,54,24,22,431,11,187,50,-9999999,89,-9999999
STATE,CAMPUS,2014-2015,15907004,FOX TECHNICAL H S,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,353,57,334,10,0,10,307,353,185,-9999999,0,18,6
STATE,CAMPUS,2014-2015,116901101,FRANCES AND JEANNETTE LEE EL,116901,CADDO MILLS ISD,10,116,HUNT COUNTY,337,-9999999,0,9,0,9,118,337,105,9,5,29,14
STATE,CAMPUS,2014-2015,225902101,FRANCES CORPREW EL,225902,MOUNT PLEASANT ISD,8,225,TITUS COUNTY,455,12,0,280,248,16,423,455,405,0,0,44,37
STATE,CAMPUS,2014-2015,43901108,FRANCES E NORTON EL,43901,ALLEN ISD,10,43,COLLIN COUNTY,573,106,0,25,0,24,40,0,100,0,0,61,22
STATE,CAMPUS,2014-2015,101902105,FRANCIS EL,101902,ALDINE ISD,4,101,HARRIS COUNTY,789,13,0,160,133,22,667,789,469,0,6,60,18
STATE,CAMPUS,2014-2015,15912044,FRANCIS R SCOBEE MIDDLE SCHOOL,15912,SOUTHWEST ISD,20,15,BEXAR COUNTY,968,58,0,64,0,60,746,968,592,49,-9999999,110,24
STATE,CAMPUS,2014-2015,108904046,FRANCISCO BARRIENTES MIDDLE,108904,EDINBURG CISD,1,108,HIDALGO COUNTY,1276,57,77,217,0,215,1096,1276,660,-9999999,-9999999,90,8
STATE,CAMPUS,2014-2015,57905079,FRANCISCO MEDRANO MIDDLE,57905,DALLAS ISD,10,57,DALLAS COUNTY,905,113,166,645,0,608,831,905,784,0,0,75,14
STATE,CAMPUS,2014-2015,101907112,FRANCONE EL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1068,14,0,286,158,112,894,1053,743,-9999999,-9999999,53,8
STATE,CAMPUS,2014-2015,57906108,FRANK D MOATES EL,57906,DESOTO ISD,10,57,DALLAS COUNTY,641,60,0,190,162,24,526,641,300,0,9,38,-9999999
STATE,CAMPUS,2014-2015,101915125,FRANK EL,101915,KLEIN ISD,4,101,HARRIS COUNTY,618,38,0,32,0,31,30,0,105,-9999999,0,45,10
STATE,CAMPUS,2014-2015,57905240,FRANK GUZICK EL,57905,DALLAS ISD,10,57,DALLAS COUNTY,749,65,0,309,295,-9999999,682,749,493,0,-9999999,30,6
STATE,CAMPUS,2014-2015,15805001,FRANK L MADLA EARLY COLLEGE H S,15805,NEW FRONTIERS CHARTER SCHOOL,20,15,BEXAR COUNTY,69,0,0,-9999999,0,-9999999,48,69,42,0,0,-9999999,0
STATE,CAMPUS,2014-2015,15904004,FRANK M TEJEDA ACADEMY,15904,HARLANDALE ISD,20,15,BEXAR COUNTY,194,-9999999,55,9,0,8,139,190,191,0,0,17,10
STATE,CAMPUS,2014-2015,71901105,FRANK MACIAS EL,71901,CLINT ISD,19,71,EL PASO COUNTY,1140,24,0,728,686,0,1078,1140,884,19,-9999999,75,-9999999
STATE,CAMPUS,2014-2015,15908108,FRANK MADLA EL,15908,SOUTH SAN ANTONIO ISD,20,15,BEXAR COUNTY,736,36,0,131,130,0,713,736,583,0,-9999999,48,-9999999
STATE,CAMPUS,2014-2015,43914043,FRANK MCMILLAN J H,43914,WYLIE ISD,10,43,COLLIN COUNTY,656,77,0,23,0,23,174,0,193,10,0,71,52
STATE,CAMPUS,2014-2015,142901041,FRANK NEWMAN MIDDLE,142901,COTULLA ISD,20,142,LA SALLE COUNTY,289,44,79,23,0,21,235,289,163,0,0,24,26
STATE,CAMPUS,2014-2015,70908042,FRANK SEALE MIDDLE,70908,MIDLOTHIAN ISD,10,70,ELLIS COUNTY,908,87,0,22,0,22,185,-9999999,368,14,-9999999,89,63
STATE,CAMPUS,2014-2015,139911042,FRANK STONE MIDDLE,139911,NORTH LAMAR ISD,8,139,LAMAR COUNTY,662,101,0,9,0,9,308,-9999999,254,-9999999,-9999999,90,59
STATE,CAMPUS,2014-2015,43910052,FRANKFORD MIDDLE,43910,PLANO ISD,10,43,COLLIN COUNTY,1122,241,248,81,0,74,412,68,192,0,0,132,40
STATE,CAMPUS,2014-2015,240903123,FRANKLIN D ROOSEVELT EL,240903,UNITED ISD,1,240,WEBB COUNTY,733,39,0,612,578,32,708,733,651,-9999999,0,55,-9999999
STATE,CAMPUS,2014-2015,57905013,FRANKLIN D ROOSEVELT H S,57905,DALLAS ISD,10,57,DALLAS COUNTY,599,44,250,153,0,139,513,599,514,0,0,86,-9999999
STATE,CAMPUS,2014-2015,15907126,FRANKLIN EL,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,535,-9999999,0,151,135,0,505,535,368,-9999999,-9999999,41,10
STATE,CAMPUS,2014-2015,15915193,FRANKLIN EL,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,559,17,0,12,0,-9999999,200,10,137,68,-9999999,61,9
STATE,CAMPUS,2014-2015,101912155,FRANKLIN EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,453,55,0,270,254,-9999999,411,450,387,0,0,35,-9999999
STATE,CAMPUS,2014-2015,109904101,FRANKLIN EL,109904,HILLSBORO ISD,12,109,HILL COUNTY,197,0,0,39,33,-9999999,150,197,44,0,0,19,0
STATE,CAMPUS,2014-2015,243905112,FRANKLIN EL,243905,WICHITA FALLS ISD,9,243,WICHITA COUNTY,488,28,0,49,-9999999,42,282,485,231,9,0,54,0
STATE,CAMPUS,2014-2015,71902010,FRANKLIN H S,71902,EL PASO ISD,19,71,EL PASO COUNTY,2743,363,1558,196,0,136,966,0,1485,161,0,209,14
STATE,CAMPUS,2014-2015,198903001,FRANKLIN H S,198903,FRANKLIN ISD,6,198,ROBERTSON COUNTY,320,30,256,-9999999,0,-9999999,104,0,88,0,0,36,22
STATE,CAMPUS,2014-2015,198903041,FRANKLIN MIDDLE,198903,FRANKLIN ISD,6,198,ROBERTSON COUNTY,308,43,42,-9999999,0,-9999999,107,0,121,-9999999,0,35,15
STATE,CAMPUS,2014-2015,1904102,FRANKSTON EL,1904,FRANKSTON ISD,7,1,ANDERSON COUNTY,407,23,0,15,0,15,240,407,168,-9999999,10,34,13
STATE,CAMPUS,2014-2015,1904001,FRANKSTON H S,1904,FRANKSTON ISD,7,1,ANDERSON COUNTY,223,18,213,-9999999,0,-9999999,119,223,107,0,0,28,16
STATE,CAMPUS,2014-2015,1904041,FRANKSTON MIDDLE,1904,FRANKSTON ISD,7,1,ANDERSON COUNTY,173,5,0,-9999999,0,-9999999,87,173,59,-9999999,-9999999,16,8
STATE,CAMPUS,2014-2015,101914126,FRANZ EL,101914,KATY ISD,4,101,HARRIS COUNTY,964,19,0,464,329,135,601,964,711,7,-9999999,105,11
STATE,CAMPUS,2014-2015,101907117,FRAZIER EL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,773,11,0,392,256,123,613,761,600,0,-9999999,46,8
STATE,CAMPUS,2014-2015,101917127,FRAZIER EL,101917,PASADENA ISD,4,101,HARRIS COUNTY,563,30,0,135,97,0,399,563,276,-9999999,0,56,12
STATE,CAMPUS,2014-2015,126902102,FRAZIER EL,126902,BURLESON ISD,11,126,JOHNSON COUNTY,569,18,0,14,0,14,207,569,225,13,-9999999,68,12
STATE,CAMPUS,2014-2015,101914137,FRED AND PATTI SHAFER EL,101914,KATY ISD,4,101,HARRIS COUNTY,1093,64,0,221,0,215,77,-9999999,434,13,0,76,11
STATE,CAMPUS,2014-2015,31912101,FRED BOOTH,31912,SAN BENITO CISD,1,31,CAMERON COUNTY,544,-9999999,0,154,138,0,465,538,412,-9999999,-9999999,21,-9999999
STATE,CAMPUS,2014-2015,37904103,FRED DOUGLASS,37904,JACKSONVILLE ISD,7,37,CHEROKEE COUNTY,671,9,0,267,259,7,572,589,530,-9999999,-9999999,51,7
STATE,CAMPUS,2014-2015,91906101,FRED DOUGLASS EARLY CHILDHOOD CENT,91906,SHERMAN ISD,10,91,GRAYSON COUNTY,310,0,0,125,61,64,291,100,210,-9999999,-9999999,45,0
STATE,CAMPUS,2014-2015,229904101,FRED EL,229904,WARREN ISD,5,229,TYLER COUNTY,196,-9999999,0,0,0,0,107,196,28,0,0,12,8
STATE,CAMPUS,2014-2015,57905046,FRED F FLORENCE MIDDLE,57905,DALLAS ISD,10,57,DALLAS COUNTY,867,86,313,436,0,404,822,867,727,0,0,117,18
STATE,CAMPUS,2014-2015,133903109,FRED H TALLY EL,133903,KERRVILLE ISD,20,133,KERR COUNTY,580,28,0,20,0,19,298,580,312,0,-9999999,23,-9999999
STATE,CAMPUS,2014-2015,61901039,FRED MOORE H S,61901,DENTON ISD,11,61,DENTON COUNTY,76,-9999999,42,-9999999,0,-9999999,29,0,75,-9999999,-9999999,14,0
STATE,CAMPUS,2014-2015,14909008,FRED W EDWARDS ACADEMY AEC,14909,TEMPLE ISD,12,14,BELL COUNTY,88,0,48,5,0,-9999999,64,0,86,-9999999,0,6,6
STATE,CAMPUS,2014-2015,108904112,FREDDY GONZALEZ EL,108904,EDINBURG CISD,1,108,HIDALGO COUNTY,526,37,0,87,81,-9999999,353,526,225,5,0,22,-9999999
STATE,CAMPUS,2014-2015,146901004,FREDERICK A DOUGLASS LEARNING ACAD,146901,CLEVELAND ISD,4,146,LIBERTY COUNTY,33,0,13,-9999999,0,-9999999,23,0,33,0,0,-9999999,0
STATE,CAMPUS,2014-2015,57905266,FREDERICK DOUGLASS EL,57905,DALLAS ISD,10,57,DALLAS COUNTY,566,55,0,219,181,26,523,566,350,0,0,31,0
STATE,CAMPUS,2014-2015,86901102,FREDERICKSBURG EL,86901,FREDERICKSBURG ISD,13,86,GILLESPIE COUNTY,996,64,0,200,138,54,606,996,567,17,-9999999,81,45
STATE,CAMPUS,2014-2015,86901001,FREDERICKSBURG H S,86901,FREDERICKSBURG ISD,13,86,GILLESPIE COUNTY,963,76,785,56,0,56,403,0,474,22,0,98,25
STATE,CAMPUS,2014-2015,86901041,FREDERICKSBURG MIDDLE,86901,FREDERICKSBURG ISD,13,86,GILLESPIE COUNTY,644,71,0,64,0,64,333,644,296,10,-9999999,68,55
STATE,CAMPUS,2014-2015,86901104,FREDERICKSBURG PRI,86901,FREDERICKSBURG ISD,13,86,GILLESPIE COUNTY,283,0,0,62,42,20,187,283,127,-9999999,0,38,0
STATE,CAMPUS,2014-2015,174904103,FREDONIA EL,174904,NACOGDOCHES ISD,7,174,NACOGDOCHES COUNTY,555,16,0,278,116,162,504,553,474,0,6,37,5
STATE,CAMPUS,2014-2015,15917105,FREEDOM EL,15917,SOUTHSIDE ISD,20,15,BEXAR COUNTY,621,31,0,118,175,0,514,621,451,-9999999,7,51,19
STATE,CAMPUS,2014-2015,220907117,FREEDOM EL,220907,KELLER ISD,11,220,TARRANT COUNTY,462,35,0,15,0,15,85,-9999999,99,7,-9999999,38,30
STATE,CAMPUS,2014-2015,57903128,FREEMAN EL,57903,CARROLLTON-FARMERS BRANCH ISD,10,57,DALLAS COUNTY,541,32,0,145,0,145,176,-9999999,251,-9999999,0,32,0
STATE,CAMPUS,2014-2015,57909109,FREEMAN EL,57909,GARLAND ISD,10,57,DALLAS COUNTY,347,0,0,167,134,31,274,347,239,0,0,44,-9999999
STATE,CAMPUS,2014-2015,101917103,FREEMAN EL,101917,PASADENA ISD,4,101,HARRIS COUNTY,559,6,0,253,235,0,464,559,413,-9999999,-9999999,56,14
STATE,CAMPUS,2014-2015,20905042,FREEPORT INT,20905,BRAZOSPORT ISD,4,20,BRAZORIA COUNTY,532,11,253,48,0,41,414,21,400,-9999999,-9999999,59,11
STATE,CAMPUS,2014-2015,66903002,FREER H S,66903,FREER ISD,2,66,DUVAL COUNTY,200,9,199,5,0,5,96,200,136,0,0,25,-9999999
STATE,CAMPUS,2014-2015,66903042,FREER J H,66903,FREER ISD,2,66,DUVAL COUNTY,174,7,70,6,0,6,108,174,115,0,0,32,-9999999
STATE,CAMPUS,2014-2015,46902115,FREIHEIT EL,46902,COMAL ISD,13,46,COMAL COUNTY,561,40,0,19,0,14,329,561,247,7,-9999999,82,16
STATE,CAMPUS,2014-2015,62901104,FRENCH EL,62901,CUERO ISD,3,62,DEWITT COUNTY,279,0,0,21,0,21,169,279,158,-9999999,5,23,0
STATE,CAMPUS,2014-2015,152907001,FRENSHIP H S,152907,FRENSHIP ISD,17,152,LUBBOCK COUNTY,2272,262,2159,17,0,16,496,12,643,12,-9999999,160,103
STATE,CAMPUS,2014-2015,152907041,FRENSHIP MIDDLE SCHOOL,152907,FRENSHIP ISD,17,152,LUBBOCK COUNTY,626,93,94,14,0,13,197,-9999999,217,0,-9999999,68,40
STATE,CAMPUS,2014-2015,220907122,FRIENDSHIP EL,220907,KELLER ISD,11,220,TARRANT COUNTY,545,25,0,51,0,47,189,16,231,9,-9999999,48,19
STATE,CAMPUS,2014-2015,84911001,FRIENDSWOOD H S,84911,FRIENDSWOOD ISD,4,84,GALVESTON COUNTY,2192,222,1530,19,0,19,119,0,542,29,-9999999,150,81
STATE,CAMPUS,2014-2015,84911041,FRIENDSWOOD J H,84911,FRIENDSWOOD ISD,4,84,GALVESTON COUNTY,1489,156,336,28,0,27,133,0,300,11,0,113,97
STATE,CAMPUS,2014-2015,185903101,FRIONA EL,185903,FRIONA ISD,16,185,PARMER COUNTY,302,11,0,76,0,69,242,302,147,0,-9999999,34,22
STATE,CAMPUS,2014-2015,185903001,FRIONA H S,185903,FRIONA ISD,16,185,PARMER COUNTY,340,33,238,41,0,39,253,340,170,0,0,24,12
STATE,CAMPUS,2014-2015,185903041,FRIONA J H,185903,FRIONA ISD,16,185,PARMER COUNTY,245,19,0,43,0,37,191,245,172,0,-9999999,29,16
STATE,CAMPUS,2014-2015,185903102,FRIONA PRI,185903,FRIONA ISD,16,185,PARMER COUNTY,263,0,0,125,84,24,221,263,167,-9999999,5,22,0
STATE,CAMPUS,2014-2015,43905001,FRISCO H S,43905,FRISCO ISD,10,43,COLLIN COUNTY,2136,225,1485,69,0,67,341,6,457,11,-9999999,115,-9999999
STATE,CAMPUS,2014-2015,20902109,FRONTIER EL,20902,ANGLETON ISD,4,20,BRAZORIA COUNTY,365,41,0,14,-9999999,11,210,365,172,-9999999,0,34,0
STATE,CAMPUS,2014-2015,79901120,FROST EL,79901,LAMAR CISD,4,79,FORT BEND COUNTY,404,58,0,19,0,19,42,0,97,0,0,40,-9999999
STATE,CAMPUS,2014-2015,101912156,FROST EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,648,52,0,144,88,-9999999,539,647,538,0,0,58,12
STATE,CAMPUS,2014-2015,175905101,FROST EL,175905,FROST ISD,12,175,NAVARRO COUNTY,220,10,0,31,0,31,114,220,72,0,0,16,14
STATE,CAMPUS,2014-2015,246904103,FROST EL,246904,GEORGETOWN ISD,13,246,WILLIAMSON COUNTY,431,26,0,59,18,38,259,431,172,13,-9999999,49,30
STATE,CAMPUS,2014-2015,175905001,FROST H S,175905,FROST ISD,12,175,NAVARRO COUNTY,196,26,128,28,0,28,104,196,96,0,0,12,13
STATE,CAMPUS,2014-2015,101920104,FROSTWOOD EL,101920,SPRING BRANCH ISD,4,101,HARRIS COUNTY,700,76,0,118,0,112,19,0,156,0,0,31,9
STATE,CAMPUS,2014-2015,234909001,FRUITVALE H S,234909,FRUITVALE ISD,7,234,VAN ZANDT COUNTY,118,22,117,-9999999,0,-9999999,53,118,58,0,0,16,0
STATE,CAMPUS,2014-2015,234909041,FRUITVALE MIDDLE,234909,FRUITVALE ISD,7,234,VAN ZANDT COUNTY,75,13,25,-9999999,0,-9999999,42,75,41,0,0,13,0
STATE,CAMPUS,2014-2015,84906101,FRY INT,84906,TEXAS CITY ISD,4,84,GALVESTON COUNTY,929,49,0,59,23,31,618,921,449,0,-9999999,94,28
STATE,CAMPUS,2014-2015,226903111,FT CONCHO EL,226903,SAN ANGELO ISD,15,226,TOM GREEN COUNTY,485,182,0,27,27,0,238,485,170,24,0,26,-9999999
STATE,CAMPUS,2014-2015,122901001,FT DAVIS SCHOOL,122901,FT DAVIS ISD,18,122,JEFF DAVIS COUNTY,217,29,56,28,0,28,107,217,102,-9999999,0,24,-9999999
STATE,CAMPUS,2014-2015,15914101,FT SAM HOUSTON ELEMENTARY,15914,FT SAM HOUSTON ISD,20,15,BEXAR COUNTY,837,25,0,41,0,41,272,0,192,739,-9999999,110,0
STATE,CAMPUS,2014-2015,227901043,FULMORE M S,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,952,223,278,217,0,210,684,952,442,0,0,124,81
STATE,CAMPUS,2014-2015,4901101,FULTON 4-5 LEARNING CENTER,4901,ARANSAS COUNTY ISD,2,4,ARANSAS COUNTY,509,26,0,19,0,19,297,509,248,5,-9999999,58,19
STATE,CAMPUS,2014-2015,57903116,FURNEAUX EL,57903,CARROLLTON-FARMERS BRANCH ISD,10,57,DALLAS COUNTY,375,18,0,103,18,80,263,375,163,-9999999,0,55,0
STATE,CAMPUS,2014-2015,101912004,FURR H S,101912,HOUSTON ISD,4,101,HARRIS COUNTY,1013,72,904,148,0,145,963,1013,827,-9999999,0,105,7
STATE,CAMPUS,2014-2015,84910108,G H WHITCOMB EL,84910,CLEAR CREEK ISD,4,84,GALVESTON COUNTY,781,17,0,169,-9999999,157,391,781,383,-9999999,-9999999,102,15
STATE,CAMPUS,2014-2015,161914005,G L WILEY OPPORTUNITY CENTER,161914,WACO ISD,12,161,MCLENNAN COUNTY,77,9,-9999999,5,0,5,68,45,77,0,0,11,0
STATE,CAMPUS,2014-2015,57913042,G W CARVER 6TH GRADE STEM LEARNING,57913,LANCASTER ISD,10,57,DALLAS COUNTY,520,62,80,33,0,32,466,520,359,0,-9999999,50,18
STATE,CAMPUS,2014-2015,70903107,G W CARVER EARLY CHILDHOOD CENTER,70903,ENNIS ISD,10,70,ELLIS COUNTY,297,0,0,91,88,-9999999,243,297,123,0,0,14,0
STATE,CAMPUS,2014-2015,102902101,G W CARVER EL,102902,MARSHALL ISD,7,102,HARRISON COUNTY,248,7,0,15,0,15,232,248,168,5,0,18,0
STATE,CAMPUS,2014-2015,161914048,G W CARVER MIDDLE,161914,WACO ISD,12,161,MCLENNAN COUNTY,473,36,53,86,0,86,451,473,415,0,0,66,0
STATE,CAMPUS,2014-2015,20901043,G W HARBY J H,20901,ALVIN ISD,4,20,BRAZORIA COUNTY,710,97,142,82,10,76,485,710,365,6,-9999999,122,28
STATE,CAMPUS,2014-2015,57907043,G W KENNEMER MIDDLE,57907,DUNCANVILLE ISD,10,57,DALLAS COUNTY,689,62,235,57,0,52,509,689,432,9,-9999999,56,6
STATE,CAMPUS,2014-2015,84910126,G W ROBINSON,84910,CLEAR CREEK ISD,4,84,GALVESTON COUNTY,509,55,0,27,-9999999,19,124,6,134,11,0,75,8
STATE,CAMPUS,2014-2015,57905103,GABE P ALLEN CHARTER SCHOOL,57905,DALLAS ISD,10,57,DALLAS COUNTY,580,74,0,215,189,6,554,580,377,-9999999,-9999999,29,-9999999
STATE,CAMPUS,2014-2015,49901001,GAINESVILLE H S,49901,GAINESVILLE ISD,11,49,COOKE COUNTY,719,46,455,35,0,35,485,0,335,-9999999,-9999999,56,11
STATE,CAMPUS,2014-2015,49901041,GAINESVILLE J H,49901,GAINESVILLE ISD,11,49,COOKE COUNTY,391,26,99,52,0,52,316,391,269,-9999999,0,35,7
