SCOPE,AGG_LEVEL,YEAR,CAMPUS NUMBER,CAMPUS NAME,DISTRICT NUMBER,DISTRICT NAME,REGION,COUNTY NUMBER,COUNTY NAME,TOTAL ENROLLMENT,TOTAL G & T STUDENTS,TOTAL CTE STUDENTS,TOTAL LEP STUDENTS,TOTAL BILINGUAL STUDENTS,TOTAL ESL STUDENTS,TOTAL ECONOMICALLY DISADVANTAGED STUDENTS,TOTAL TITLE I STUDENTS,TOTAL AT RISK STUDENTS,TOTAL MILITARY CONNECTED STUDENTS,TOTAL FOSTER CARE STUDENTS,TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES,TOTAL DYSLEXIC STUDENTS
STATE,CAMPUS,2015-2016,15912003,BEXAR CO J J A E P,15912,SOUTHWEST ISD,20,15,BEXAR COUNTY,9,0,0,-9999999,0,-9999999,7,0,9,0,0,6,0
STATE,CAMPUS,2015-2016,15916006,BEXAR CO J J A E P,15916,JUDSON ISD,20,15,BEXAR COUNTY,-9999999,0,0,0,0,0,0,0,-9999999,0,0,0,0
STATE,CAMPUS,2015-2016,15809101,BEXAR COUNTY ACADEMY,15809,BEXAR COUNTY ACADEMY,20,15,BEXAR COUNTY,444,0,0,87,16,68,391,444,351,-9999999,-9999999,58,16
STATE,CAMPUS,2015-2016,15911005,BEXAR COUNTY LRN CTR,15911,EAST CENTRAL ISD,20,15,BEXAR COUNTY,65,0,0,7,0,5,44,0,65,0,0,21,0
STATE,CAMPUS,2015-2016,22004001,BIG BEND H S,22004,TERLINGUA CSD,18,22,BREWSTER COUNTY,86,6,13,32,0,32,63,86,48,0,0,10,0
STATE,CAMPUS,2015-2016,15912107,BIG COUNTRY EL,15912,SOUTHWEST ISD,20,15,BEXAR COUNTY,709,41,0,114,107,-9999999,511,707,491,46,11,78,15
STATE,CAMPUS,2015-2016,230901101,BIG SANDY EL,230901,BIG SANDY ISD,7,230,UPSHUR COUNTY,327,16,0,5,0,5,222,327,141,-9999999,-9999999,24,9
STATE,CAMPUS,2015-2016,230901001,BIG SANDY H S,230901,BIG SANDY ISD,7,230,UPSHUR COUNTY,211,15,209,-9999999,0,-9999999,121,211,88,0,12,33,10
STATE,CAMPUS,2015-2016,230901041,BIG SANDY J H,230901,BIG SANDY ISD,7,230,UPSHUR COUNTY,166,11,0,5,0,5,101,166,78,0,-9999999,22,5
STATE,CAMPUS,2015-2016,187901001,BIG SANDY SCHOOL,187901,BIG SANDY ISD,6,187,POLK COUNTY,494,68,173,0,0,0,273,494,196,-9999999,5,47,19
STATE,CAMPUS,2015-2016,114901001,BIG SPRING H S,114901,BIG SPRING ISD,18,114,HOWARD COUNTY,1010,66,757,17,0,11,497,1010,618,-9999999,-9999999,72,46
STATE,CAMPUS,2015-2016,114901044,BIG SPRING INT,114901,BIG SPRING ISD,18,114,HOWARD COUNTY,656,14,0,27,0,25,440,656,505,-9999999,-9999999,84,28
STATE,CAMPUS,2015-2016,114901043,BIG SPRING J H,114901,BIG SPRING ISD,18,114,HOWARD COUNTY,649,33,0,23,0,19,408,649,418,-9999999,8,77,39
STATE,CAMPUS,2015-2016,193801001,BIG SPRINGS CHARTER SCHOOL,193801,BIG SPRINGS CHARTER SCHOOL,20,193,REAL COUNTY,122,0,68,-9999999,0,-9999999,112,122,105,0,47,45,-9999999
STATE,CAMPUS,2015-2016,57916133,BIG SPRINGS EL,57916,RICHARDSON ISD,10,57,DALLAS COUNTY,355,29,0,39,0,39,147,0,129,-9999999,-9999999,65,16
STATE,CAMPUS,2015-2016,46902107,BILL BROWN EL,46902,COMAL ISD,13,46,COMAL COUNTY,646,107,0,113,196,7,166,0,233,28,-9999999,48,9
STATE,CAMPUS,2015-2016,246908103,BILL BURDEN EL,246908,LIBERTY HILL ISD,13,246,WILLIAMSON COUNTY,782,24,0,38,0,38,259,125,212,24,10,60,20
STATE,CAMPUS,2015-2016,71907104,BILL CHILDRESS EL,71907,CANUTILLO ISD,19,71,EL PASO COUNTY,414,27,0,199,241,8,354,414,301,0,0,64,0
STATE,CAMPUS,2015-2016,220905206,BILL J ELLIOTT EL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,592,7,0,35,0,33,442,592,385,-9999999,0,53,6
STATE,CAMPUS,2015-2016,161914444,BILL LOGUE DETENTION CENTER,161914,WACO ISD,12,161,MCLENNAN COUNTY,16,0,0,-9999999,0,-9999999,16,16,16,0,0,-9999999,0
STATE,CAMPUS,2015-2016,71909122,BILL SYBERT SCHOOL,71909,SOCORRO ISD,19,71,EL PASO COUNTY,1145,49,86,213,150,31,866,1145,444,83,6,121,10
STATE,CAMPUS,2015-2016,199901114,BILLIE STEVENSON EL,199901,ROCKWALL ISD,10,199,ROCKWALL COUNTY,570,31,0,15,0,15,52,0,243,7,-9999999,80,31
STATE,CAMPUS,2015-2016,79907052,BILLY BAINES MIDDLE,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,1633,116,388,149,0,139,315,5,514,15,-9999999,95,31
STATE,CAMPUS,2015-2016,57905062,BILLY EARL DADE MIDDLE,57905,DALLAS ISD,10,57,DALLAS COUNTY,803,71,0,218,0,183,798,803,640,0,0,126,13
STATE,CAMPUS,2015-2016,123910132,BINGMAN PK,123910,BEAUMONT ISD,5,123,JEFFERSON COUNTY,511,0,0,35,0,35,510,511,42,0,0,35,0
STATE,CAMPUS,2015-2016,57905235,BIRDIE ALEXANDER EL,57905,DALLAS ISD,10,57,DALLAS COUNTY,403,23,0,36,27,8,268,403,125,0,-9999999,42,5
STATE,CAMPUS,2015-2016,220902101,BIRDVILLE EL,220902,BIRDVILLE ISD,11,220,TARRANT COUNTY,437,12,0,190,134,56,372,437,328,-9999999,0,37,17
STATE,CAMPUS,2015-2016,220902010,BIRDVILLE H S,220902,BIRDVILLE ISD,11,220,TARRANT COUNTY,2080,306,1492,142,0,140,713,11,863,26,-9999999,149,102
STATE,CAMPUS,2015-2016,212905103,BIRDWELL EL,212905,TYLER ISD,7,212,SMITH COUNTY,513,45,0,312,313,7,450,513,426,0,0,23,34
STATE,CAMPUS,2015-2016,101907139,BIRKES EL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1180,90,0,103,0,96,315,-9999999,435,13,0,133,5
STATE,CAMPUS,2015-2016,170902129,BIRNHAM WOODS EL,170902,CONROE ISD,6,170,MONTGOMERY COUNTY,1045,62,0,39,0,37,98,-9999999,145,8,-9999999,80,22
STATE,CAMPUS,2015-2016,178902101,BISHOP EL,178902,BISHOP CISD,2,178,NUECES COUNTY,249,40,0,6,0,6,158,249,90,8,0,34,12
STATE,CAMPUS,2015-2016,220904101,BISHOP EL,220904,EVERMAN ISD,11,220,TARRANT COUNTY,504,12,0,220,199,31,474,504,428,-9999999,-9999999,35,-9999999
STATE,CAMPUS,2015-2016,178902001,BISHOP H S,178902,BISHOP CISD,2,178,NUECES COUNTY,403,25,392,11,0,11,218,403,157,-9999999,0,25,13
STATE,CAMPUS,2015-2016,178902102,BISHOP PRI,178902,BISHOP CISD,2,178,NUECES COUNTY,284,13,0,21,0,21,201,284,159,-9999999,-9999999,35,-9999999
STATE,CAMPUS,2015-2016,188901103,BIVINS EL,188901,AMARILLO ISD,16,188,POTTER COUNTY,555,30,0,23,0,23,374,555,142,7,6,59,15
STATE,CAMPUS,2015-2016,57914101,BLACK EL,57914,MESQUITE ISD,10,57,DALLAS COUNTY,635,13,0,60,0,55,480,635,286,0,-9999999,89,40
STATE,CAMPUS,2015-2016,101902126,BLACK EL,101902,ALDINE ISD,4,101,HARRIS COUNTY,959,9,0,636,509,108,885,959,697,0,0,57,16
STATE,CAMPUS,2015-2016,101907148,BLACK EL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1049,49,0,218,150,61,322,-9999999,508,12,-9999999,53,-9999999
STATE,CAMPUS,2015-2016,101912042,BLACK MIDDLE,101912,HOUSTON ISD,4,101,HARRIS COUNTY,972,225,107,114,14,110,619,972,552,-9999999,-9999999,103,20
STATE,CAMPUS,2015-2016,129902105,BLACKBURN EL,129902,FORNEY ISD,10,129,KAUFMAN COUNTY,585,14,0,137,205,19,200,585,250,8,-9999999,29,15
STATE,CAMPUS,2015-2016,246909130,BLACKLAND PRAIRIE EL,246909,ROUND ROCK ISD,13,246,WILLIAMSON COUNTY,812,59,0,45,0,45,90,-9999999,147,-9999999,0,47,23
STATE,CAMPUS,2015-2016,101912110,BLACKSHEAR EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,535,17,0,78,38,38,494,535,331,0,0,41,-9999999
STATE,CAMPUS,2015-2016,101915127,BLACKSHEAR EL,101915,KLEIN ISD,4,101,HARRIS COUNTY,959,24,0,197,90,94,393,0,389,-9999999,12,70,7
STATE,CAMPUS,2015-2016,227901105,BLACKSHEAR EL,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,291,10,0,86,34,51,236,291,158,0,-9999999,24,18
STATE,CAMPUS,2015-2016,226903104,BLACKSHEAR HEAD START,226903,SAN ANGELO ISD,15,226,TOM GREEN COUNTY,152,0,0,0,0,0,18,0,0,0,0,-9999999,0
STATE,CAMPUS,2015-2016,177903001,BLACKWELL SCHOOL,177903,BLACKWELL CISD,14,177,NOLAN COUNTY,136,18,74,-9999999,0,-9999999,53,0,44,0,0,19,18
STATE,CAMPUS,2015-2016,57903131,BLAIR EL,57903,CARROLLTON-FARMERS BRANCH ISD,10,57,DALLAS COUNTY,672,14,0,430,355,74,592,672,487,0,-9999999,47,11
STATE,CAMPUS,2015-2016,227907105,BLAKE MANOR EL,227907,MANOR ISD,13,227,TRAVIS COUNTY,682,30,0,373,347,26,575,682,491,0,-9999999,38,9
STATE,CAMPUS,2015-2016,180901041,BLAKEMORE MIDDLE,180901,BOYS RANCH ISD,16,180,OLDHAM COUNTY,71,5,0,0,0,0,51,71,57,0,0,13,-9999999
STATE,CAMPUS,2015-2016,57903045,BLALACK MIDDLE,57903,CARROLLTON-FARMERS BRANCH ISD,10,57,DALLAS COUNTY,918,106,70,134,-9999999,129,473,918,366,0,-9999999,114,24
STATE,CAMPUS,2015-2016,108906127,BLANCA E SANCHEZ,108906,MCALLEN ISD,1,108,HIDALGO COUNTY,471,45,0,156,170,10,308,460,242,-9999999,-9999999,57,10
STATE,CAMPUS,2015-2016,61905102,BLANCHE DODD INT,61905,KRUM ISD,11,61,DENTON COUNTY,329,17,0,47,36,18,118,329,158,0,0,45,28
STATE,CAMPUS,2015-2016,123910127,BLANCHETTE EL,123910,BEAUMONT ISD,5,123,JEFFERSON COUNTY,537,17,0,27,0,19,494,537,113,0,-9999999,18,36
STATE,CAMPUS,2015-2016,16902101,BLANCO EL,16902,BLANCO ISD,13,16,BLANCO COUNTY,466,20,0,40,0,40,240,465,169,0,0,49,11
STATE,CAMPUS,2015-2016,16902001,BLANCO H S,16902,BLANCO ISD,13,16,BLANCO COUNTY,289,33,224,13,0,13,131,0,119,0,0,16,12
STATE,CAMPUS,2015-2016,16902041,BLANCO MIDDLE,16902,BLANCO ISD,13,16,BLANCO COUNTY,239,27,0,13,0,13,117,-9999999,105,0,0,23,10
STATE,CAMPUS,2015-2016,105906113,BLANCO VISTA EL,105906,HAYS CISD,13,105,HAYS COUNTY,781,15,0,273,237,35,529,781,475,17,5,60,30
STATE,CAMPUS,2015-2016,116915101,BLAND EL,116915,BLAND ISD,10,116,HUNT COUNTY,293,14,0,57,0,57,173,293,82,0,0,26,0
STATE,CAMPUS,2015-2016,116915001,BLAND H S,116915,BLAND ISD,10,116,HUNT COUNTY,178,9,176,13,0,13,79,-9999999,41,0,0,21,-9999999
STATE,CAMPUS,2015-2016,116915041,BLAND MIDDLE,116915,BLAND ISD,10,116,HUNT COUNTY,137,13,75,12,0,12,68,137,43,0,0,11,-9999999
STATE,CAMPUS,2015-2016,25904001,BLANKET SCHOOL,25904,BLANKET ISD,15,25,BROWN COUNTY,208,6,66,-9999999,0,-9999999,126,208,74,8,22,25,-9999999
STATE,CAMPUS,2015-2016,57903110,BLANTON EL,57903,CARROLLTON-FARMERS BRANCH ISD,10,57,DALLAS COUNTY,512,28,0,286,243,46,421,512,351,0,-9999999,54,-9999999
STATE,CAMPUS,2015-2016,61901122,BLANTON EL,61901,DENTON ISD,11,61,DENTON COUNTY,510,47,0,9,0,8,18,0,65,14,0,46,17
STATE,CAMPUS,2015-2016,68901125,BLANTON EL,68901,ECTOR COUNTY ISD,18,68,ECTOR COUNTY,399,18,0,16,-9999999,12,199,399,83,0,0,36,6
STATE,CAMPUS,2015-2016,220901102,BLANTON EL,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,726,16,0,395,250,144,674,726,581,0,0,55,-9999999
STATE,CAMPUS,2015-2016,227901106,BLANTON EL,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,479,23,0,283,335,11,392,479,368,0,0,45,12
STATE,CAMPUS,2015-2016,205903103,BLASCHKE/SHELDON ELEMENTARY,205903,INGLESIDE ISD,2,205,SAN PATRICIO COUNTY,359,15,0,25,0,24,196,359,151,-9999999,0,41,20
STATE,CAMPUS,2015-2016,15915181,BLATTMAN EL,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,529,62,0,29,0,-9999999,33,-9999999,79,42,0,47,-9999999
STATE,CAMPUS,2015-2016,227901185,BLAZIER EL,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,842,27,0,289,318,38,627,842,543,11,0,70,24
STATE,CAMPUS,2015-2016,43905118,BLEDSOE EL,43905,FRISCO ISD,10,43,COLLIN COUNTY,745,78,0,20,0,18,19,0,87,9,-9999999,59,34
STATE,CAMPUS,2015-2016,233901004,BLENDED ACADEMY,233901,SAN FELIPE-DEL RIO CISD,15,233,VAL VERDE COUNTY,63,0,63,14,0,13,60,53,62,0,0,0,-9999999
STATE,CAMPUS,2015-2016,158902101,BLESSING EL,158902,TIDEHAVEN ISD,3,158,MATAGORDA COUNTY,255,10,0,57,0,56,184,255,99,-9999999,-9999999,18,-9999999
STATE,CAMPUS,2015-2016,101907043,BLEYL MIDDLE,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1515,63,516,111,0,100,876,1511,612,11,-9999999,123,38
STATE,CAMPUS,2015-2016,71902105,BLISS EL,71902,EL PASO ISD,19,71,EL PASO COUNTY,555,23,0,63,58,0,469,555,226,434,0,67,7
STATE,CAMPUS,2015-2016,246913103,BLOCK HOUSE CREEK EL,246913,LEANDER ISD,13,246,WILLIAMSON COUNTY,642,88,0,12,0,11,123,0,135,12,7,75,25
STATE,CAMPUS,2015-2016,84906041,BLOCKER MIDDLE,84906,TEXAS CITY ISD,4,84,GALVESTON COUNTY,945,46,424,35,0,32,617,-9999999,549,-9999999,0,82,40
STATE,CAMPUS,2015-2016,34909101,BLOOMBURG EL,34909,BLOOMBURG ISD,8,34,CASS COUNTY,140,0,0,5,0,5,86,140,49,6,0,8,-9999999
STATE,CAMPUS,2015-2016,34909001,BLOOMBURG H S,34909,BLOOMBURG ISD,8,34,CASS COUNTY,134,5,101,0,0,0,70,134,62,-9999999,0,14,8
STATE,CAMPUS,2015-2016,175902101,BLOOMING GROVE EL,175902,BLOOMING GROVE ISD,12,175,NAVARRO COUNTY,393,14,0,71,0,66,257,340,208,-9999999,0,24,10
STATE,CAMPUS,2015-2016,175902001,BLOOMING GROVE H S,175902,BLOOMING GROVE ISD,12,175,NAVARRO COUNTY,269,12,261,12,0,6,131,0,98,-9999999,0,17,5
STATE,CAMPUS,2015-2016,175902041,BLOOMING GROVE JH,175902,BLOOMING GROVE ISD,12,175,NAVARRO COUNTY,207,15,53,21,0,21,129,-9999999,105,-9999999,0,18,-9999999
STATE,CAMPUS,2015-2016,235901101,BLOOMINGTON EL,235901,BLOOMINGTON ISD,3,235,VICTORIA COUNTY,275,23,0,63,0,58,241,274,129,-9999999,0,30,12
STATE,CAMPUS,2015-2016,235901001,BLOOMINGTON H S,235901,BLOOMINGTON ISD,3,235,VICTORIA COUNTY,274,9,236,16,0,15,209,273,119,-9999999,0,33,5
STATE,CAMPUS,2015-2016,235901041,BLOOMINGTON J H,235901,BLOOMINGTON ISD,3,235,VICTORIA COUNTY,188,-9999999,0,39,0,38,166,187,65,-9999999,0,25,0
STATE,CAMPUS,2015-2016,139912101,BLOSSOM EL,139912,PRAIRILAND ISD,8,139,LAMAR COUNTY,391,13,0,8,0,8,228,391,94,-9999999,-9999999,36,22
STATE,CAMPUS,2015-2016,220920104,BLUE HAZE EL,220920,WHITE SETTLEMENT ISD,11,220,TARRANT COUNTY,771,50,0,57,-9999999,53,300,771,269,17,-9999999,83,0
STATE,CAMPUS,2015-2016,43917101,BLUE RIDGE EL,43917,BLUE RIDGE ISD,10,43,COLLIN COUNTY,342,30,0,50,0,49,212,339,156,0,0,19,14
STATE,CAMPUS,2015-2016,79907108,BLUE RIDGE EL,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,614,-9999999,0,220,184,32,467,614,356,-9999999,0,34,-9999999
STATE,CAMPUS,2015-2016,43917001,BLUE RIDGE H S,43917,BLUE RIDGE ISD,10,43,COLLIN COUNTY,195,10,170,-9999999,0,-9999999,97,194,13,0,0,18,10
STATE,CAMPUS,2015-2016,43917041,BLUE RIDGE MIDDLE,43917,BLUE RIDGE ISD,10,43,COLLIN COUNTY,162,14,0,9,0,9,80,162,24,0,-9999999,14,-9999999
STATE,CAMPUS,2015-2016,11901109,BLUEBONNET EL,11901,BASTROP ISD,13,11,BASTROP COUNTY,839,32,0,282,248,16,626,839,580,5,13,77,18
STATE,CAMPUS,2015-2016,28902105,BLUEBONNET EL,28902,LOCKHART ISD,13,28,CALDWELL COUNTY,640,27,0,178,158,0,464,640,439,5,-9999999,39,7
STATE,CAMPUS,2015-2016,59901102,BLUEBONNET EL,59901,HEREFORD ISD,16,59,DEAF SMITH COUNTY,328,10,0,93,79,12,289,328,216,-9999999,-9999999,25,13
STATE,CAMPUS,2015-2016,220907116,BLUEBONNET EL,220907,KELLER ISD,11,220,TARRANT COUNTY,630,25,0,43,0,42,244,29,180,10,-9999999,62,30
STATE,CAMPUS,2015-2016,246909118,BLUEBONNET EL,246909,ROUND ROCK ISD,13,246,WILLIAMSON COUNTY,572,22,0,251,254,29,476,572,356,-9999999,-9999999,61,11
STATE,CAMPUS,2015-2016,61902133,BLUEBONNET ELEMENTARY,61902,LEWISVILLE ISD,11,61,DENTON COUNTY,527,61,0,35,0,35,29,0,103,-9999999,0,51,17
STATE,CAMPUS,2015-2016,227907102,BLUEBONNET TRAIL EL,227907,MANOR ISD,13,227,TRAVIS COUNTY,542,32,0,218,132,86,370,542,368,6,7,27,8
STATE,CAMPUS,2015-2016,72904101,BLUFF DALE EL,72904,BLUFF DALE ISD,11,72,ERATH COUNTY,114,7,0,0,0,0,34,114,38,-9999999,-9999999,-9999999,12
STATE,CAMPUS,2015-2016,109913101,BLUM EL,109913,BLUM ISD,12,109,HILL COUNTY,180,5,0,-9999999,0,-9999999,105,180,57,-9999999,0,20,8
STATE,CAMPUS,2015-2016,109913001,BLUM H S,109913,BLUM ISD,12,109,HILL COUNTY,104,13,104,0,0,0,50,104,50,0,0,11,-9999999
STATE,CAMPUS,2015-2016,109913041,BLUM MIDDLE,109913,BLUM ISD,12,109,HILL COUNTY,75,5,25,-9999999,0,-9999999,46,75,33,0,0,15,0
STATE,CAMPUS,2015-2016,43905115,BOALS EL,43905,FRISCO ISD,10,43,COLLIN COUNTY,746,60,0,40,0,40,49,-9999999,116,6,0,61,44
STATE,CAMPUS,2015-2016,15912104,BOB HOPE EL,15912,SOUTHWEST ISD,20,15,BEXAR COUNTY,375,24,0,90,106,-9999999,345,370,319,-9999999,-9999999,35,10
STATE,CAMPUS,2015-2016,123807001,BOB HOPE SCHOOL,123807,BOB HOPE SCHOOL,5,123,JEFFERSON COUNTY,516,0,256,108,0,66,451,516,158,-9999999,0,25,20
STATE,CAMPUS,2015-2016,101917143,BOBBY SHAW MIDDLE,101917,PASADENA ISD,4,101,HARRIS COUNTY,837,41,0,344,314,0,742,837,527,-9999999,0,90,52
STATE,CAMPUS,2015-2016,130901002,BOERNE - SAMUEL V CHAMPION H S,130901,BOERNE ISD,20,130,KENDALL COUNTY,1532,109,1103,15,0,15,136,0,401,34,-9999999,76,64
STATE,CAMPUS,2015-2016,130901001,BOERNE H S,130901,BOERNE ISD,20,130,KENDALL COUNTY,1087,49,821,24,0,24,211,0,394,17,0,61,81
STATE,CAMPUS,2015-2016,130901041,BOERNE MIDDLE NORTH,130901,BOERNE ISD,20,130,KENDALL COUNTY,729,38,0,23,0,22,193,0,278,13,-9999999,66,55
STATE,CAMPUS,2015-2016,130901042,BOERNE MIDDLE SOUTH,130901,BOERNE ISD,20,130,KENDALL COUNTY,1125,82,0,12,0,10,127,0,315,35,5,88,76
STATE,CAMPUS,2015-2016,43910142,BOGGESS EL,43910,PLANO ISD,10,43,COLLIN COUNTY,695,78,0,84,0,78,61,0,130,0,0,63,16
STATE,CAMPUS,2015-2016,46802008,BOKENKAMP,46802,TRINITY CHARTER SCHOOL,13,46,COMAL COUNTY,91,0,0,64,0,64,91,91,91,0,0,0,0
STATE,CAMPUS,2015-2016,15915227,BOLDT EL,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,479,36,0,-9999999,0,0,92,-9999999,95,94,-9999999,63,7
STATE,CAMPUS,2015-2016,116916101,BOLES EL,116916,BOLES ISD,10,116,HUNT COUNTY,201,9,0,8,0,7,117,201,86,-9999999,-9999999,16,-9999999
STATE,CAMPUS,2015-2016,116916001,BOLES H S,116916,BOLES ISD,10,116,HUNT COUNTY,173,24,145,0,0,0,90,173,58,0,-9999999,19,7
STATE,CAMPUS,2015-2016,220901051,BOLES J H,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,712,83,355,27,0,26,246,0,345,-9999999,0,65,18
STATE,CAMPUS,2015-2016,116916041,BOLES MIDDLE,116916,BOLES ISD,10,116,HUNT COUNTY,142,16,0,-9999999,0,-9999999,74,142,71,0,-9999999,15,5
STATE,CAMPUS,2015-2016,43901110,BOLIN EL,43901,ALLEN ISD,10,43,COLLIN COUNTY,587,58,0,59,0,59,69,-9999999,171,-9999999,0,54,40
STATE,CAMPUS,2015-2016,241901001,BOLING H S,241901,BOLING ISD,3,241,WHARTON COUNTY,339,13,314,-9999999,0,-9999999,151,339,120,0,-9999999,21,9
STATE,CAMPUS,2015-2016,101917051,BONDY INT,101917,PASADENA ISD,4,101,HARRIS COUNTY,995,87,0,145,-9999999,112,603,995,497,6,0,115,40
STATE,CAMPUS,2015-2016,15907107,BONHAM ACADEMY,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,542,53,0,132,329,16,335,542,302,-9999999,0,31,10
STATE,CAMPUS,2015-2016,57910134,BONHAM EES,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,296,0,0,119,118,-9999999,232,296,133,6,-9999999,71,0
STATE,CAMPUS,2015-2016,21902103,BONHAM EL,21902,BRYAN ISD,6,21,BRAZOS COUNTY,834,112,0,262,248,15,598,834,491,0,0,44,18
STATE,CAMPUS,2015-2016,31903103,BONHAM EL,31903,HARLINGEN CISD,1,31,CAMERON COUNTY,800,41,0,116,112,-9999999,661,797,503,6,-9999999,67,8
STATE,CAMPUS,2015-2016,71902106,BONHAM EL,71902,EL PASO ISD,19,71,EL PASO COUNTY,260,11,0,70,96,0,221,260,139,15,0,53,9
STATE,CAMPUS,2015-2016,101912111,BONHAM EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,1098,85,0,702,566,54,1071,1098,897,0,0,42,-9999999
STATE,CAMPUS,2015-2016,108906103,BONHAM EL,108906,MCALLEN ISD,1,108,HIDALGO COUNTY,323,-9999999,0,227,272,-9999999,307,321,257,0,0,38,7
STATE,CAMPUS,2015-2016,165901101,BONHAM EL,165901,MIDLAND ISD,18,165,MIDLAND COUNTY,697,0,0,228,177,48,379,697,384,-9999999,-9999999,43,5
STATE,CAMPUS,2015-2016,221901103,BONHAM EL,221901,ABILENE ISD,14,221,TAYLOR COUNTY,507,20,0,12,0,12,350,507,173,20,0,58,6
STATE,CAMPUS,2015-2016,226903122,BONHAM EL,226903,SAN ANGELO ISD,15,226,TOM GREEN COUNTY,518,10,0,15,-9999999,14,140,-9999999,141,10,-9999999,37,-9999999
STATE,CAMPUS,2015-2016,74903001,BONHAM H S,74903,BONHAM ISD,10,74,FANNIN COUNTY,509,27,416,19,0,19,297,508,97,-9999999,0,83,36
STATE,CAMPUS,2015-2016,14909044,BONHAM MIDDLE,14909,TEMPLE ISD,12,14,BELL COUNTY,465,53,62,47,0,47,329,465,238,6,0,70,43
STATE,CAMPUS,2015-2016,68901042,BONHAM MIDDLE,68901,ECTOR COUNTY ISD,18,68,ECTOR COUNTY,1054,146,244,88,-9999999,82,475,18,691,0,-9999999,75,35
STATE,CAMPUS,2015-2016,188901048,BONHAM MIDDLE,188901,AMARILLO ISD,16,188,POTTER COUNTY,786,64,349,8,0,8,199,12,247,8,-9999999,93,37
STATE,CAMPUS,2015-2016,105902109,BONHAM PRE-K SCHOOL,105902,SAN MARCOS CISD,13,105,HAYS COUNTY,384,0,0,60,58,-9999999,371,24,160,-9999999,11,34,0
STATE,CAMPUS,2015-2016,101912112,BONNER EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,991,93,0,612,561,6,877,991,771,0,0,63,7
STATE,CAMPUS,2015-2016,212905104,BONNER EL,212905,TYLER ISD,7,212,SMITH COUNTY,437,11,0,293,267,20,385,437,390,0,0,41,20
STATE,CAMPUS,2015-2016,101908043,BONNETTE JR HIGH,101908,DEER PARK ISD,4,101,HARRIS COUNTY,798,34,0,57,0,54,362,798,359,5,0,85,62
STATE,CAMPUS,2015-2016,220905225,BONNIE BRAE,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,472,15,0,277,247,12,392,472,385,6,0,49,-9999999
STATE,CAMPUS,2015-2016,101914131,BONNIE HOLLAND EL,101914,KATY ISD,4,101,HARRIS COUNTY,979,134,0,252,0,239,46,0,327,7,0,77,25
STATE,CAMPUS,2015-2016,240903128,BONNIE L GARCIA EL,240903,UNITED ISD,1,240,WEBB COUNTY,899,67,0,670,710,-9999999,782,899,745,-9999999,0,78,11
STATE,CAMPUS,2015-2016,148901001,BOOKER JH/H S,148901,BOOKER ISD,16,148,LIPSCOMB COUNTY,183,15,109,23,0,23,112,183,91,0,-9999999,22,10
STATE,CAMPUS,2015-2016,11902101,BOOKER T WASHINGTON EL,11902,ELGIN ISD,13,11,BASTROP COUNTY,612,44,0,258,250,14,496,612,411,0,-9999999,32,12
STATE,CAMPUS,2015-2016,57905034,BOOKER T WASHINGTON SPVA MAGNET,57905,DALLAS ISD,10,57,DALLAS COUNTY,903,241,91,9,-9999999,-9999999,203,0,78,0,0,11,25
STATE,CAMPUS,2015-2016,15915125,BOONE EL,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,638,33,0,14,0,-9999999,454,627,194,6,-9999999,99,-9999999
STATE,CAMPUS,2015-2016,101903102,BOONE EL,101903,ALIEF ISD,4,101,HARRIS COUNTY,919,95,0,469,330,138,744,919,600,-9999999,0,64,11
STATE,CAMPUS,2015-2016,227901170,BOONE EL,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,573,36,0,68,15,53,276,573,188,-9999999,8,69,27
STATE,CAMPUS,2015-2016,43905109,BORCHARDT EL,43905,FRISCO ISD,10,43,COLLIN COUNTY,739,144,0,69,0,67,35,-9999999,94,-9999999,0,47,11
STATE,CAMPUS,2015-2016,17901001,BORDEN COUNTY SCHOOL,17901,BORDEN COUNTY ISD,17,17,BORDEN COUNTY,243,8,96,-9999999,0,-9999999,54,243,55,0,0,16,0
