SCOPE,AGG_LEVEL,YEAR,CAMPUS NUMBER,CAMPUS NAME,GRADE GROUP,DISTRICT NUMBER,DISTRICT NAME,REGION,COUNTY NUMBER,COUNTY NAME,TOTAL ENROLLMENT,TOTAL G & T STUDENTS,TOTAL CTE STUDENTS,TOTAL LEP STUDENTS,TOTAL BILINGUAL STUDENTS,TOTAL ESL STUDENTS,TOTAL ECONOMICALLY DISADVANTAGED STUDENTS,TOTAL TITLE I STUDENTS,TOTAL AT RISK STUDENTS,TOTAL MILITARY CONNECTED STUDENTS,TOTAL FOSTER CARE STUDENTS,TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES,SUM_HOMELESS,TOTAL DYSLEXIC STUDENTS
STATE,CAMPUS,2017-2018,52901101,CRANE EL,ELEMENTARY,52901,CRANE ISD,18,52,CRANE COUNTY,571,33,0,142,0,137,305,571,240,-9999999,-9999999,51,0,13
STATE,CAMPUS,2017-2018,52901001,CRANE H S,HIGH SCHOOL,52901,CRANE ISD,18,52,CRANE COUNTY,324,18,288,35,0,33,152,0,169,0,0,21,-9999999,12
STATE,CAMPUS,2017-2018,52901041,CRANE MIDDLE,MIDDLE SCHOOL,52901,CRANE ISD,18,52,CRANE COUNTY,261,19,69,45,0,45,156,261,84,-9999999,-9999999,18,0,20
STATE,CAMPUS,2017-2018,18908001,CRANFILLS GAP SCHOOL,ELEMENTARY / SECONDARY,18908,CRANFILLS GAP ISD,12,18,BOSQUE COUNTY,138,0,66,12,0,12,93,138,59,0,0,15,11,-9999999
STATE,CAMPUS,2017-2018,161901101,CRAWFORD EL,ELEMENTARY,161901,CRAWFORD ISD,12,161,MCLENNAN COUNTY,279,9,0,-9999999,0,-9999999,61,279,69,-9999999,0,27,0,13
STATE,CAMPUS,2017-2018,161901001,CRAWFORD H S,HIGH SCHOOL,161901,CRAWFORD ISD,12,161,MCLENNAN COUNTY,268,14,170,-9999999,0,-9999999,49,268,74,-9999999,0,24,0,18
STATE,CAMPUS,2017-2018,227910111,CREEDMOOR EL,ELEMENTARY,227910,DEL VALLE ISD,13,227,TRAVIS COUNTY,640,37,0,361,287,64,589,640,517,-9999999,-9999999,64,-9999999,27
STATE,CAMPUS,2017-2018,61902054,CREEK VALLEY MIDDLE,MIDDLE SCHOOL,61902,LEWISVILLE ISD,11,61,DENTON COUNTY,695,133,102,73,0,73,200,0,279,0,0,84,9,10
STATE,CAMPUS,2017-2018,21901109,CREEK VIEW EL,ELEMENTARY,21901,COLLEGE STATION ISD,6,21,BRAZOS COUNTY,595,40,0,35,0,35,228,0,159,5,-9999999,93,9,16
STATE,CAMPUS,2017-2018,61902116,CREEKSIDE EL,ELEMENTARY,61902,LEWISVILLE ISD,11,61,DENTON COUNTY,475,26,0,182,145,85,301,475,279,0,0,60,17,-9999999
STATE,CAMPUS,2017-2018,101921112,CREEKSIDE FOREST EL,ELEMENTARY,101921,TOMBALL ISD,4,101,HARRIS COUNTY,548,87,0,70,0,69,5,0,103,-9999999,0,28,0,-9999999
STATE,CAMPUS,2017-2018,84910046,CREEKSIDE INT,MIDDLE SCHOOL,84910,CLEAR CREEK ISD,4,84,GALVESTON COUNTY,943,28,435,44,5,34,196,56,541,0,-9999999,136,72,47
STATE,CAMPUS,2017-2018,101921044,CREEKSIDE PARK J H,MIDDLE SCHOOL,101921,TOMBALL ISD,4,101,HARRIS COUNTY,672,88,277,62,0,59,48,-9999999,116,0,0,50,0,5
STATE,CAMPUS,2017-2018,101921115,CREEKVIEW EL,ELEMENTARY,101921,TOMBALL ISD,4,101,HARRIS COUNTY,627,43,0,82,0,78,56,6,148,8,0,55,6,7
STATE,CAMPUS,2017-2018,57903006,CREEKVIEW H S,HIGH SCHOOL,57903,CARROLLTON-FARMERS BRANCH ISD,10,57,DALLAS COUNTY,1926,202,1145,221,0,211,971,1926,848,0,0,185,9,26
STATE,CAMPUS,2017-2018,220918043,CREEKVIEW MIDDLE,MIDDLE SCHOOL,220918,EAGLE MT-SAGINAW ISD,11,220,TARRANT COUNTY,902,89,104,46,0,41,370,0,427,37,0,88,7,36
STATE,CAMPUS,2017-2018,101913043,CREEKWOOD MIDDLE,MIDDLE SCHOOL,101913,HUMBLE ISD,4,101,HARRIS COUNTY,1127,135,141,23,0,22,125,78,380,19,-9999999,87,79,47
STATE,CAMPUS,2017-2018,170902106,CREIGHTON EL,ELEMENTARY,170902,CONROE ISD,6,170,MONTGOMERY COUNTY,876,16,0,350,321,17,700,876,555,0,6,74,15,16
STATE,CAMPUS,2017-2018,101905105,CRENSHAW EL,ELEMENTARY,101905,CHANNELVIEW ISD,4,101,HARRIS COUNTY,616,14,0,340,324,7,543,615,488,0,0,39,14,-9999999
STATE,CAMPUS,2017-2018,84902102,CRENSHAW EL AND MIDDLE,ELEMENTARY,84902,GALVESTON ISD,4,84,GALVESTON COUNTY,156,5,14,16,0,16,148,156,138,0,0,13,134,9
STATE,CAMPUS,2017-2018,101912290,CRESPO EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,880,119,0,665,538,77,826,880,779,0,0,44,-9999999,9
STATE,CAMPUS,2017-2018,15916106,CRESTVIEW EL,ELEMENTARY,15916,JUDSON ISD,20,15,BEXAR COUNTY,619,36,0,181,175,0,367,619,445,40,7,45,9,54
STATE,CAMPUS,2017-2018,19905101,CRESTVIEW EL,ELEMENTARY,19905,NEW BOSTON ISD,8,19,BOWIE COUNTY,271,30,0,7,0,7,210,271,150,-9999999,0,48,7,24
STATE,CAMPUS,2017-2018,152907104,CRESTVIEW EL,ELEMENTARY,152907,FRENSHIP ISD,17,152,LUBBOCK COUNTY,575,34,0,20,0,20,98,0,89,13,0,23,0,25
STATE,CAMPUS,2017-2018,161914106,CRESTVIEW EL,ELEMENTARY,161914,WACO ISD,12,161,MCLENNAN COUNTY,608,26,0,150,52,92,553,608,480,0,-9999999,54,25,12
STATE,CAMPUS,2017-2018,191901107,CRESTVIEW EL,ELEMENTARY,191901,CANYON ISD,16,191,RANDALL COUNTY,474,5,0,6,0,6,73,-9999999,26,-9999999,-9999999,44,-9999999,0
STATE,CAMPUS,2017-2018,252901101,CRESTVIEW EL,ELEMENTARY,252901,GRAHAM ISD,9,252,YOUNG COUNTY,534,9,0,99,77,22,318,534,297,0,0,52,8,30
STATE,CAMPUS,2017-2018,57910138,CROCKETT EARLY EDUCATION SCHOOL,ELEMENTARY,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,597,0,0,194,338,14,554,21,211,8,-9999999,13,18,0
STATE,CAMPUS,2017-2018,221901107,CROCKETT EARLY HEADSTART,ELEMENTARY,221901,ABILENE ISD,14,221,TAYLOR COUNTY,134,0,0,0,0,0,0,0,0,0,0,0,0,0
STATE,CAMPUS,2017-2018,21902105,CROCKETT EL,ELEMENTARY,21902,BRYAN ISD,6,21,BRAZOS COUNTY,449,14,0,178,165,10,408,449,350,0,0,50,17,8
STATE,CAMPUS,2017-2018,31903105,CROCKETT EL,ELEMENTARY,31903,HARLINGEN CISD,1,31,CAMERON COUNTY,358,13,0,126,124,0,332,358,232,5,-9999999,31,0,-9999999
STATE,CAMPUS,2017-2018,71902112,CROCKETT EL,ELEMENTARY,71902,EL PASO ISD,19,71,EL PASO COUNTY,519,16,0,233,290,0,458,519,345,-9999999,0,55,-9999999,11
STATE,CAMPUS,2017-2018,101911118,CROCKETT EL,ELEMENTARY,101911,GOOSE CREEK CISD,4,101,HARRIS COUNTY,681,57,0,141,117,14,456,681,318,0,0,71,7,18
STATE,CAMPUS,2017-2018,101912135,CROCKETT EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,565,91,0,165,154,22,404,565,391,0,0,30,46,8
STATE,CAMPUS,2017-2018,102902103,CROCKETT EL,ELEMENTARY,102902,MARSHALL ISD,7,102,HARRISON COUNTY,723,45,0,178,107,64,535,723,459,15,13,50,42,16
STATE,CAMPUS,2017-2018,105902102,CROCKETT EL,ELEMENTARY,105902,SAN MARCOS CISD,13,105,HAYS COUNTY,624,140,0,22,0,19,335,620,187,0,-9999999,55,-9999999,7
STATE,CAMPUS,2017-2018,113901102,CROCKETT EL,ELEMENTARY,113901,CROCKETT ISD,6,113,HOUSTON COUNTY,504,15,0,138,0,138,396,504,350,-9999999,0,39,10,12
STATE,CAMPUS,2017-2018,116905103,CROCKETT EL,ELEMENTARY,116905,GREENVILLE ISD,10,116,HUNT COUNTY,319,23,0,141,57,80,277,319,235,-9999999,0,33,5,-9999999
STATE,CAMPUS,2017-2018,117901105,CROCKETT EL,ELEMENTARY,117901,BORGER ISD,16,117,HUTCHINSON COUNTY,379,12,0,37,20,9,210,379,140,-9999999,-9999999,47,-9999999,11
STATE,CAMPUS,2017-2018,178904108,CROCKETT EL,ELEMENTARY,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,471,0,0,83,78,0,462,471,307,-9999999,0,35,26,8
STATE,CAMPUS,2017-2018,184903102,CROCKETT EL,ELEMENTARY,184903,WEATHERFORD ISD,11,184,PARKER COUNTY,462,34,0,7,0,5,189,462,194,10,6,60,-9999999,20
STATE,CAMPUS,2017-2018,226903108,CROCKETT EL,ELEMENTARY,226903,SAN ANGELO ISD,15,226,TOM GREEN COUNTY,362,-9999999,0,16,0,16,216,362,134,14,0,36,-9999999,-9999999
STATE,CAMPUS,2017-2018,243905107,CROCKETT EL,ELEMENTARY,243905,WICHITA FALLS ISD,9,243,WICHITA COUNTY,524,25,0,58,0,58,350,524,394,6,0,54,-9999999,0
STATE,CAMPUS,2017-2018,113901002,CROCKETT H S,HIGH SCHOOL,113901,CROCKETT ISD,6,113,HOUSTON COUNTY,345,24,312,21,0,21,270,345,203,-9999999,0,52,20,30
STATE,CAMPUS,2017-2018,227901008,CROCKETT H S,HIGH SCHOOL,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,1466,135,746,207,0,202,897,45,846,-9999999,-9999999,231,45,141
STATE,CAMPUS,2017-2018,139909112,CROCKETT INT,MIDDLE SCHOOL,139909,PARIS ISD,8,139,LAMAR COUNTY,588,97,0,50,0,47,468,588,351,6,-9999999,91,7,27
STATE,CAMPUS,2017-2018,113901041,CROCKETT J H,MIDDLE SCHOOL,113901,CROCKETT ISD,6,113,HOUSTON COUNTY,281,20,0,37,0,37,257,281,177,-9999999,0,34,7,37
STATE,CAMPUS,2017-2018,57912042,CROCKETT MIDDLE,MIDDLE SCHOOL,57912,IRVING ISD,10,57,DALLAS COUNTY,909,148,131,341,0,338,711,906,587,0,0,52,11,41
STATE,CAMPUS,2017-2018,68901044,CROCKETT MIDDLE,MIDDLE SCHOOL,68901,ECTOR COUNTY ISD,18,68,ECTOR COUNTY,1218,142,133,218,0,207,709,71,889,-9999999,10,109,72,49
STATE,CAMPUS,2017-2018,188901043,CROCKETT MIDDLE,MIDDLE SCHOOL,188901,AMARILLO ISD,16,188,POTTER COUNTY,855,89,341,17,0,17,286,21,414,-9999999,0,82,21,50
STATE,CAMPUS,2017-2018,195901042,CROCKETT MIDDLE,MIDDLE SCHOOL,195901,PECOS-BARSTOW-TOYAH ISD,18,195,REEVES COUNTY,537,37,348,45,0,41,359,536,298,0,0,65,0,9
STATE,CAMPUS,2017-2018,31901102,CROMACK EL,ELEMENTARY,31901,BROWNSVILLE ISD,1,31,CAMERON COUNTY,594,55,0,319,319,0,578,594,465,-9999999,0,64,24,27
STATE,CAMPUS,2017-2018,101906004,CROSBY CROSSROADS ACADEMY,HIGH SCHOOL,101906,CROSBY ISD,4,101,HARRIS COUNTY,20,0,8,-9999999,0,-9999999,7,20,20,0,0,-9999999,0,-9999999
STATE,CAMPUS,2017-2018,71902113,CROSBY EL,ELEMENTARY,71902,EL PASO ISD,19,71,EL PASO COUNTY,542,29,0,167,186,0,488,542,360,16,0,98,-9999999,16
STATE,CAMPUS,2017-2018,101906106,CROSBY EL,ELEMENTARY,101906,CROSBY ISD,4,101,HARRIS COUNTY,662,40,0,15,0,11,280,662,306,-9999999,-9999999,66,28,15
STATE,CAMPUS,2017-2018,129902106,CROSBY EL,ELEMENTARY,129902,FORNEY ISD,10,129,KAUFMAN COUNTY,598,15,0,33,0,29,129,0,220,14,-9999999,84,6,39
STATE,CAMPUS,2017-2018,101906001,CROSBY H S,HIGH SCHOOL,101906,CROSBY ISD,4,101,HARRIS COUNTY,1745,73,1267,98,0,79,753,1745,963,7,5,127,56,36
STATE,CAMPUS,2017-2018,101906102,CROSBY KINDERGARTEN CENTER,ELEMENTARY,101906,CROSBY ISD,4,101,HARRIS COUNTY,651,-9999999,0,139,152,6,427,651,280,6,-9999999,83,30,0
STATE,CAMPUS,2017-2018,84908042,CROSBY MIDDLE,MIDDLE SCHOOL,84908,HITCHCOCK ISD,4,84,GALVESTON COUNTY,290,26,0,17,0,17,231,290,152,0,0,35,19,20
STATE,CAMPUS,2017-2018,101906042,CROSBY MIDDLE,MIDDLE SCHOOL,101906,CROSBY ISD,4,101,HARRIS COUNTY,1375,72,90,163,0,118,689,1375,760,7,-9999999,103,44,41
STATE,CAMPUS,2017-2018,54901003,CROSBYTON DAEP,ELEMENTARY / SECONDARY,54901,CROSBYTON CISD,17,54,CROSBY COUNTY,-9999999,0,-9999999,0,0,0,-9999999,0,0,0,0,0,0,0
STATE,CAMPUS,2017-2018,54901101,CROSBYTON EL,ELEMENTARY,54901,CROSBYTON CISD,17,54,CROSBY COUNTY,165,-9999999,0,-9999999,0,-9999999,147,165,85,0,-9999999,11,0,0
STATE,CAMPUS,2017-2018,54901001,CROSBYTON SECONDARY,ELEMENTARY / SECONDARY,54901,CROSBYTON CISD,17,54,CROSBY COUNTY,195,21,104,0,0,0,152,195,110,0,-9999999,23,0,15
STATE,CAMPUS,2017-2018,61901125,CROSS OAKS EL,ELEMENTARY,61901,DENTON ISD,11,61,DENTON COUNTY,724,60,0,65,0,64,318,724,104,9,12,91,22,21
STATE,CAMPUS,2017-2018,30901101,CROSS PLAINS EL,ELEMENTARY,30901,CROSS PLAINS ISD,14,30,CALLAHAN COUNTY,204,7,0,-9999999,0,-9999999,139,204,77,0,5,20,-9999999,12
STATE,CAMPUS,2017-2018,30901001,CROSS PLAINS H S,HIGH SCHOOL,30901,CROSS PLAINS ISD,14,30,CALLAHAN COUNTY,164,18,127,-9999999,0,-9999999,79,0,75,0,-9999999,20,9,18
STATE,CAMPUS,2017-2018,107904101,CROSS ROADS EL,ELEMENTARY,107904,CROSS ROADS ISD,7,107,HENDERSON COUNTY,242,10,0,-9999999,0,-9999999,142,242,82,7,-9999999,24,0,19
STATE,CAMPUS,2017-2018,107904001,CROSS ROADS H S,HIGH SCHOOL,107904,CROSS ROADS ISD,7,107,HENDERSON COUNTY,162,-9999999,158,-9999999,0,-9999999,84,162,20,0,0,14,0,15
STATE,CAMPUS,2017-2018,107904041,CROSS ROADS J H,MIDDLE SCHOOL,107904,CROSS ROADS ISD,7,107,HENDERSON COUNTY,141,8,0,-9999999,0,-9999999,84,141,61,-9999999,0,16,0,17
STATE,CAMPUS,2017-2018,220915108,CROSS TIMBERS EL,ELEMENTARY,220915,AZLE ISD,11,220,TARRANT COUNTY,539,22,0,75,74,0,303,538,128,7,-9999999,37,10,30
STATE,CAMPUS,2017-2018,220908202,CROSS TIMBERS INT,MIDDLE SCHOOL,220908,MANSFIELD ISD,11,220,TARRANT COUNTY,830,56,0,101,0,100,535,830,290,14,-9999999,84,6,21
STATE,CAMPUS,2017-2018,220906044,CROSS TIMBERS MIDDLE,MIDDLE SCHOOL,220906,GRAPEVINE-COLLEYVILLE ISD,11,220,TARRANT COUNTY,851,365,265,79,7,78,259,851,197,-9999999,0,79,13,28
STATE,CAMPUS,2017-2018,101903011,CROSSROADS,HIGH SCHOOL,101903,ALIEF ISD,4,101,HARRIS COUNTY,36,0,25,8,0,8,31,-9999999,36,0,0,7,-9999999,5
STATE,CAMPUS,2017-2018,50910005,CROSSROADS H S,HIGH SCHOOL,50910,COPPERAS COVE ISD,12,50,CORYELL COUNTY,66,0,23,-9999999,0,-9999999,38,-9999999,62,7,0,13,-9999999,-9999999
STATE,CAMPUS,2017-2018,126902003,CROSSROADS H S,HIGH SCHOOL,126902,BURLESON ISD,11,126,JOHNSON COUNTY,83,0,59,5,0,-9999999,38,0,72,-9999999,0,8,-9999999,-9999999
STATE,CAMPUS,2017-2018,184801001,CROSSTIMBERS ACADEMY,ELEMENTARY / SECONDARY,184801,CROSSTIMBERS ACADEMY,11,184,PARKER COUNTY,109,0,108,0,0,0,59,109,90,0,0,10,0,0
STATE,CAMPUS,2017-2018,57910009,CROSSWINDS H S,ELEMENTARY / SECONDARY,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,433,0,169,126,0,118,296,13,397,6,0,32,22,6
STATE,CAMPUS,2017-2018,220901150,CROUCH EL,ELEMENTARY,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,651,37,0,413,339,73,586,651,556,-9999999,0,38,18,17
STATE,CAMPUS,2017-2018,220901103,CROW EL,ELEMENTARY,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,376,28,0,206,153,52,323,376,302,-9999999,0,36,-9999999,7
STATE,CAMPUS,2017-2018,78901001,CROWELL SCHOOL,ELEMENTARY / SECONDARY,78901,CROWELL ISD,9,78,FOARD COUNTY,215,7,81,-9999999,0,-9999999,161,215,86,0,0,37,0,9
STATE,CAMPUS,2017-2018,220912001,CROWLEY H S,HIGH SCHOOL,220912,CROWLEY ISD,11,220,TARRANT COUNTY,2146,152,1554,167,0,156,1146,2146,1302,5,-9999999,182,11,56
STATE,CAMPUS,2017-2018,220912042,CROWLEY MIDDLE,JUNIOR HIGH SCHOOL,220912,CROWLEY ISD,11,220,TARRANT COUNTY,681,29,408,151,-9999999,145,472,681,362,0,-9999999,75,-9999999,36
STATE,CAMPUS,2017-2018,61901041,CROWNOVER MIDDLE,MIDDLE SCHOOL,61901,DENTON ISD,11,61,DENTON COUNTY,927,148,328,63,0,63,215,-9999999,224,20,-9999999,88,6,32
STATE,CAMPUS,2017-2018,91906104,CRUTCHFIELD EL,ELEMENTARY,91906,SHERMAN ISD,10,91,GRAYSON COUNTY,430,14,0,137,60,71,339,430,295,0,-9999999,35,15,16
STATE,CAMPUS,2017-2018,170902073,CRYAR INTERMEDIATE,MIDDLE SCHOOL,170902,CONROE ISD,6,170,MONTGOMERY COUNTY,707,43,0,108,75,29,407,707,288,-9999999,-9999999,75,-9999999,60
STATE,CAMPUS,2017-2018,254901001,CRYSTAL CITY H S,HIGH SCHOOL,254901,CRYSTAL CITY ISD,20,254,ZAVALA COUNTY,525,37,388,23,0,20,331,525,369,0,0,53,45,21
STATE,CAMPUS,2017-2018,62901001,CUERO H S,HIGH SCHOOL,62901,CUERO ISD,3,62,DEWITT COUNTY,682,43,607,12,0,12,420,0,305,8,-9999999,64,22,29
STATE,CAMPUS,2017-2018,62901041,CUERO J H,MIDDLE SCHOOL,62901,CUERO ISD,3,62,DEWITT COUNTY,473,22,212,17,0,17,337,473,231,6,0,60,14,32
STATE,CAMPUS,2017-2018,101912044,CULLEN MIDDLE,MIDDLE SCHOOL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,436,9,22,46,-9999999,39,429,436,365,0,-9999999,78,53,5
STATE,CAMPUS,2017-2018,178904045,CULLEN MIDDLE,MIDDLE SCHOOL,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,447,0,0,6,0,5,391,447,284,-9999999,0,52,13,26
STATE,CAMPUS,2017-2018,212801101,CUMBERLAND ACADEMY,ELEMENTARY,212801,CUMBERLAND ACADEMY,7,212,SMITH COUNTY,585,0,0,56,0,43,239,585,64,6,-9999999,30,0,77
STATE,CAMPUS,2017-2018,212801041,CUMBERLAND ACADEMY MIDDLE,MIDDLE SCHOOL,212801,CUMBERLAND ACADEMY,7,212,SMITH COUNTY,504,0,0,39,0,29,216,504,40,-9999999,-9999999,53,0,49
STATE,CAMPUS,2017-2018,212801001,CUMBERLAND H S,HIGH SCHOOL,212801,CUMBERLAND ACADEMY,7,212,SMITH COUNTY,561,0,462,64,0,54,215,561,103,-9999999,0,42,0,52
STATE,CAMPUS,2017-2018,112905101,CUMBY EL,ELEMENTARY,112905,CUMBY ISD,8,112,HOPKINS COUNTY,185,-9999999,0,11,0,9,113,185,75,0,0,24,11,9
STATE,CAMPUS,2017-2018,112905001,CUMBY H S,ELEMENTARY / SECONDARY,112905,CUMBY ISD,8,112,HOPKINS COUNTY,207,24,173,-9999999,0,-9999999,104,207,99,0,0,29,10,21
STATE,CAMPUS,2017-2018,101903112,CUMMINGS EL,ELEMENTARY,101903,ALIEF ISD,4,101,HARRIS COUNTY,573,9,0,216,-9999999,213,457,573,420,-9999999,-9999999,75,6,10
STATE,CAMPUS,2017-2018,101912136,CUNNINGHAM EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,725,75,0,506,398,106,676,724,608,-9999999,0,53,17,-9999999
STATE,CAMPUS,2017-2018,227901113,CUNNINGHAM EL,ELEMENTARY,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,394,12,0,73,47,26,236,394,194,-9999999,-9999999,65,-9999999,19
STATE,CAMPUS,2017-2018,101910044,CUNNINGHAM MIDDLE,JUNIOR HIGH SCHOOL,101910,GALENA PARK ISD,4,101,HARRIS COUNTY,988,43,349,137,0,134,796,988,521,0,-9999999,99,59,18
STATE,CAMPUS,2017-2018,178904046,CUNNINGHAM MIDDLE,MIDDLE SCHOOL,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,510,0,23,36,0,34,494,510,351,-9999999,0,65,15,36
STATE,CAMPUS,2017-2018,243905108,CUNNINGHAM SCHOOL,ELEMENTARY,243905,WICHITA FALLS ISD,9,243,WICHITA COUNTY,457,11,0,7,0,5,314,457,272,5,-9999999,91,7,0
STATE,CAMPUS,2017-2018,243905115,CUNNINGHAM SPECIAL ED CENTER,ELEMENTARY,243905,WICHITA FALLS ISD,9,243,WICHITA COUNTY,25,0,0,0,0,0,15,25,0,0,0,25,0,0
STATE,CAMPUS,2017-2018,130901101,CURINGTON EL,ELEMENTARY,130901,BOERNE ISD,20,130,KENDALL COUNTY,650,29,0,87,135,-9999999,215,122,395,14,0,75,8,28
STATE,CAMPUS,2017-2018,123910105,CURTIS EL,ELEMENTARY,123910,BEAUMONT ISD,5,123,JEFFERSON COUNTY,571,92,0,34,0,32,258,571,190,0,-9999999,48,9,32
STATE,CAMPUS,2017-2018,184903105,CURTIS EL,ELEMENTARY,184903,WEATHERFORD ISD,11,184,PARKER COUNTY,667,35,0,15,0,11,291,667,304,7,-9999999,59,0,48
STATE,CAMPUS,2017-2018,57906043,CURTISTENE S MCCOWAN MIDDLE (ISTEA,MIDDLE SCHOOL,57906,DESOTO ISD,10,57,DALLAS COUNTY,994,103,0,57,7,46,751,994,597,0,0,76,-9999999,9
STATE,CAMPUS,2017-2018,43905103,CURTSINGER EL,ELEMENTARY,43905,FRISCO ISD,10,43,COLLIN COUNTY,757,76,0,47,0,45,33,0,116,7,-9999999,66,0,31
STATE,CAMPUS,2017-2018,174902002,CUSHING EL,ELEMENTARY,174902,CUSHING ISD,7,174,NACOGDOCHES COUNTY,271,7,0,18,0,18,166,271,116,-9999999,-9999999,29,-9999999,0
STATE,CAMPUS,2017-2018,174902001,CUSHING SCHOOL,ELEMENTARY / SECONDARY,174902,CUSHING ISD,7,174,NACOGDOCHES COUNTY,287,16,166,7,0,7,158,287,127,-9999999,0,30,0,0
STATE,CAMPUS,2017-2018,101907002,CY-FAIR H S,HIGH SCHOOL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,3526,276,2870,133,0,118,1190,54,1034,14,-9999999,239,57,56
STATE,CAMPUS,2017-2018,43912104,CYNTHIA A COCKRELL EL,ELEMENTARY,43912,PROSPER ISD,10,43,COLLIN COUNTY,993,94,0,-9999999,0,-9999999,23,0,175,-9999999,-9999999,57,5,41
STATE,CAMPUS,2017-2018,101907004,CYPRESS CREEK H S,HIGH SCHOOL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,3357,169,2549,182,0,173,1561,71,1346,9,6,237,71,58
STATE,CAMPUS,2017-2018,246913104,CYPRESS EL,ELEMENTARY,246913,LEANDER ISD,13,246,WILLIAMSON COUNTY,684,125,0,19,0,19,93,0,206,8,0,57,0,16
STATE,CAMPUS,2017-2018,101907007,CYPRESS FALLS H S,HIGH SCHOOL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,3499,128,2731,301,0,276,1739,38,1377,12,-9999999,291,40,49
STATE,CAMPUS,2017-2018,21901202,CYPRESS GROVE INT,MIDDLE SCHOOL,21901,COLLEGE STATION ISD,6,21,BRAZOS COUNTY,661,95,0,31,0,30,226,0,210,-9999999,-9999999,82,11,41
STATE,CAMPUS,2017-2018,101907013,CYPRESS LAKES H S,HIGH SCHOOL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,3523,126,2808,253,0,219,2142,22,1646,8,7,275,24,42
STATE,CAMPUS,2017-2018,101907015,CYPRESS PARK H S,HIGH SCHOOL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1216,40,912,69,0,65,792,8,652,12,-9999999,94,8,19
STATE,CAMPUS,2017-2018,101907012,CYPRESS RANCH H S,HIGH SCHOOL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,3114,346,2507,66,0,61,462,18,539,15,-9999999,166,20,52
STATE,CAMPUS,2017-2018,101907010,CYPRESS RIDGE H S,HIGH SCHOOL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,3114,149,2301,275,0,260,1958,57,1511,12,6,275,58,45
STATE,CAMPUS,2017-2018,101907009,CYPRESS SPRINGS H S,HIGH SCHOOL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,3027,75,2256,183,0,173,1857,29,1329,13,12,298,28,44
STATE,CAMPUS,2017-2018,101907011,CYPRESS WOODS H S,HIGH SCHOOL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,3548,362,2709,60,0,54,669,30,811,27,9,238,31,79
STATE,CAMPUS,2017-2018,101907037,CYPRESS-FAIRBANKS J J A E P,ELEMENTARY / SECONDARY,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,7,0,0,-9999999,0,-9999999,-9999999,0,7,0,0,-9999999,0,0
STATE,CAMPUS,2017-2018,101902136,CYPRESSWOOD EL,ELEMENTARY,101902,ALDINE ISD,4,101,HARRIS COUNTY,863,36,0,253,173,76,698,863,473,-9999999,-9999999,53,6,50
STATE,CAMPUS,2017-2018,57905360,D A HULCY STEAM MIDDLE,MIDDLE SCHOOL,57905,DALLAS ISD,10,57,DALLAS COUNTY,532,99,62,203,0,183,428,532,353,0,-9999999,39,0,24
STATE,CAMPUS,2017-2018,116908102,D C CANNON EL,ELEMENTARY,116908,QUINLAN ISD,10,116,HUNT COUNTY,705,13,0,94,15,77,576,705,329,9,12,48,46,-9999999
STATE,CAMPUS,2017-2018,240901119,D D HACHAR EL,ELEMENTARY,240901,LAREDO ISD,1,240,WEBB COUNTY,541,43,0,392,392,0,518,541,411,0,0,38,18,12
STATE,CAMPUS,2017-2018,61914103,D H BRENT EL,ELEMENTARY,61914,LITTLE ELM ISD,11,61,DENTON COUNTY,691,24,0,226,171,70,308,691,346,0,0,51,-9999999,5
STATE,CAMPUS,2017-2018,105906046,D J RED SIMON MIDDLE,MIDDLE SCHOOL,105906,HAYS CISD,13,105,HAYS COUNTY,757,53,0,222,0,221,568,757,415,8,0,122,10,64
